Date,Nifty 50 O,Nifty 50 H,Nifty 50 L,Nifty 50 C,Nifty 50 V
11/19/2018 2:14:00 PM,10733.7,10735.7,10733.7,10735.7,0
11/19/2018 2:13:00 PM,10733.1,10734.6,10733,10733,0
11/19/2018 2:12:00 PM,10735.9,10737.25,10732.9,10733.55,0
11/19/2018 2:11:00 PM,10736.35,10737.8,10734.95,10735.55,0
11/19/2018 2:10:00 PM,10734.95,10738.1,10734.95,10736.5,0
11/19/2018 2:09:00 PM,10736.45,10737.75,10734.3,10734.9,0
11/19/2018 2:08:00 PM,10738.25,10739.1,10735.55,10736,0
11/19/2018 2:07:00 PM,10738.35,10739.8,10736.65,10737.85,0
11/19/2018 2:06:00 PM,10735.6,10739.3,10735.6,10738.95,0
11/19/2018 2:05:00 PM,10732.5,10736.15,10732.5,10735.45,0
11/19/2018 2:04:00 PM,10728.9,10734.9,10728.9,10733.45,0
11/19/2018 2:03:00 PM,10727.75,10729.2,10727.75,10728.4,0
11/19/2018 2:02:00 PM,10727.8,10729.2,10727.3,10727.5,0
11/19/2018 2:01:00 PM,10726.15,10728.1,10726.15,10727.05,0
11/19/2018 2:00:00 PM,10724.3,10727.15,10724.3,10726.2,0
11/19/2018 1:59:00 PM,10723.2,10725.2,10722.95,10724.2,0
11/19/2018 1:58:00 PM,10725.6,10726.85,10722.95,10722.95,0
11/19/2018 1:57:00 PM,10723.45,10726.4,10723.45,10725.65,0
11/19/2018 1:56:00 PM,10722.95,10725.3,10722.9,10722.9,0
11/19/2018 1:55:00 PM,10720.95,10723.65,10720.95,10722.75,0
11/19/2018 1:54:00 PM,10720.65,10721.6,10719.8,10720.55,0
11/19/2018 1:53:00 PM,10720.75,10723,10720.15,10720.65,0
11/19/2018 1:52:00 PM,10725.7,10726.3,10720.3,10720.95,0
11/19/2018 1:51:00 PM,10724.85,10726.3,10724.15,10724.7,0
11/19/2018 1:50:00 PM,10725.15,10728.25,10724.6,10724.7,0
11/19/2018 1:49:00 PM,10722.6,10725.6,10722.6,10725.35,0
11/19/2018 1:48:00 PM,10724.2,10725.55,10721.9,10723.35,0
11/19/2018 1:47:00 PM,10722.6,10725.15,10722.6,10724.8,0
11/19/2018 1:46:00 PM,10724.7,10725.7,10722.45,10722.45,0
11/19/2018 1:45:00 PM,10720.5,10725.05,10720.5,10724.85,0
11/19/2018 1:44:00 PM,10718.85,10721.8,10718.85,10720.55,0
11/19/2018 1:43:00 PM,10721.2,10722.05,10718.5,10718.65,0
11/19/2018 1:42:00 PM,10721.35,10723.9,10721.35,10721.35,0
11/19/2018 1:41:00 PM,10724.1,10726.4,10721.35,10721.35,0
11/19/2018 1:40:00 PM,10722.4,10725.1,10722.4,10724.25,0
11/19/2018 1:39:00 PM,10722.95,10723.65,10720.55,10721.65,0
11/19/2018 1:38:00 PM,10721.2,10723.45,10721.2,10722.75,0
11/19/2018 1:37:00 PM,10720.25,10721.75,10719.9,10721.6,0
11/19/2018 1:36:00 PM,10720.25,10721.75,10719.7,10720.1,0
11/19/2018 1:35:00 PM,10717.6,10721.65,10717.6,10720.35,0
11/19/2018 1:34:00 PM,10716.15,10717.7,10716.15,10717.5,0
11/19/2018 1:33:00 PM,10714.65,10716.95,10714.3,10715.9,0
11/19/2018 1:32:00 PM,10712,10714.75,10711.75,10714.4,0
11/19/2018 1:31:00 PM,10712.25,10713.15,10710.9,10712.1,0
11/19/2018 1:30:00 PM,10713.2,10715,10711.55,10712.05,0
11/19/2018 1:29:00 PM,10713.4,10715.4,10713.25,10713.35,0
11/19/2018 1:28:00 PM,10711.25,10714.05,10711.25,10713.6,0
11/19/2018 1:27:00 PM,10710.45,10711.8,10709.8,10711.15,0
11/19/2018 1:26:00 PM,10711.05,10711.65,10709.9,10710.35,0
11/19/2018 1:25:00 PM,10710.55,10712.15,10710.4,10710.9,0
11/19/2018 1:24:00 PM,10709.8,10710.35,10708.45,10710.35,0
11/19/2018 1:23:00 PM,10709,10710.65,10709,10710.15,0
11/19/2018 1:22:00 PM,10712.55,10713,10708.55,10708.55,0
11/19/2018 1:21:00 PM,10714.2,10714.55,10712.35,10712.6,0
11/19/2018 1:20:00 PM,10713.6,10715.15,10712.85,10714.2,0
11/19/2018 1:19:00 PM,10712.15,10714.45,10712.05,10713.55,0
11/19/2018 1:18:00 PM,10713.85,10714.35,10710.8,10712.05,0
11/19/2018 1:17:00 PM,10710.25,10713.6,10708.3,10713.45,0
11/19/2018 1:16:00 PM,10708.65,10710.9,10707.6,10710.15,0
11/19/2018 1:15:00 PM,10708.55,10709.85,10707.8,10708.3,0
11/19/2018 1:14:00 PM,10709.95,10710.5,10708,10708.65,0
11/19/2018 1:13:00 PM,10710.7,10711.45,10708.7,10709.35,0
11/19/2018 1:12:00 PM,10711.95,10712.45,10710.8,10711.25,0
11/19/2018 1:11:00 PM,10713.15,10713.8,10711.35,10711.35,0
11/19/2018 1:10:00 PM,10713.85,10714.25,10712.75,10713.35,0
11/19/2018 1:09:00 PM,10712.75,10715.1,10712.2,10714,0
11/19/2018 1:08:00 PM,10712.15,10713.8,10711.95,10712.75,0
11/19/2018 1:07:00 PM,10712.4,10713.05,10711,10712.8,0
11/19/2018 1:06:00 PM,10714.2,10714.7,10710.75,10712.35,0
11/19/2018 1:05:00 PM,10711.8,10714.35,10711.3,10713.95,0
11/19/2018 1:04:00 PM,10707.55,10711.8,10707.55,10711.8,0
11/19/2018 1:03:00 PM,10706.95,10707.45,10705.15,10707.2,0
11/19/2018 1:02:00 PM,10707.65,10707.65,10706.2,10706.55,0
11/19/2018 1:01:00 PM,10709.15,10709.8,10707.65,10707.65,0
11/19/2018 1:00:00 PM,10710.4,10710.4,10708.05,10709.45,0
11/19/2018 12:59:00 PM,10709.55,10710.35,10708.75,10710.05,0
11/19/2018 12:58:00 PM,10709.25,10710.05,10708.65,10709.6,0
11/19/2018 12:57:00 PM,10709.3,10710.4,10708.9,10709.6,0
11/19/2018 12:56:00 PM,10709.75,10710.05,10707.9,10709.3,0
11/19/2018 12:55:00 PM,10711.25,10711.75,10708.6,10709.25,0
11/19/2018 12:54:00 PM,10708.9,10711.45,10708.85,10711.1,0
11/19/2018 12:53:00 PM,10706.65,10709.45,10705.3,10709.05,0
11/19/2018 12:52:00 PM,10706,10707.05,10705.1,10706.7,0
11/19/2018 12:51:00 PM,10704.75,10706.4,10704.55,10705.75,0
11/19/2018 12:50:00 PM,10703.95,10706.4,10702.9,10704.85,0
11/19/2018 12:49:00 PM,10705.2,10705.45,10703.7,10703.7,0
11/19/2018 12:48:00 PM,10705.55,10706.55,10703.3,10705.6,0
11/19/2018 12:47:00 PM,10706.65,10706.75,10705.1,10705.55,0
11/19/2018 12:46:00 PM,10707.85,10708.45,10705.9,10706.75,0
11/19/2018 12:45:00 PM,10706.9,10707.45,10705.3,10707.45,0
11/19/2018 12:44:00 PM,10709.15,10710.35,10706.1,10707.05,0
11/19/2018 12:43:00 PM,10706.7,10708.75,10706.45,10708.6,0
11/19/2018 12:42:00 PM,10703.55,10707.4,10702.65,10706.6,0
11/19/2018 12:41:00 PM,10707.2,10707.5,10703.7,10704.2,0
11/19/2018 12:40:00 PM,10708.8,10709.55,10706.45,10706.9,0
11/19/2018 12:39:00 PM,10710.5,10710.95,10708.75,10708.75,0
11/19/2018 12:38:00 PM,10711.2,10711.55,10709.95,10710.55,0
11/19/2018 12:37:00 PM,10712.8,10713,10710.4,10710.85,0
11/19/2018 12:36:00 PM,10712.1,10713.55,10711.4,10712.3,0
11/19/2018 12:35:00 PM,10710.75,10712.7,10710.35,10711.85,0
11/19/2018 12:34:00 PM,10710.35,10712.15,10710.05,10710.45,0
11/19/2018 12:33:00 PM,10710.8,10711.45,10710,10710.2,0
11/19/2018 12:32:00 PM,10711.85,10712.45,10710.75,10710.75,0
11/19/2018 12:31:00 PM,10712.85,10713.4,10710.2,10712.25,0
11/19/2018 12:30:00 PM,10713.4,10715,10712.95,10713.1,0
11/19/2018 12:29:00 PM,10715.4,10715.45,10711.9,10713.3,0
11/19/2018 12:28:00 PM,10714.65,10715.95,10714.3,10714.4,0
11/19/2018 12:27:00 PM,10710.8,10714.95,10710.8,10714.65,0
11/19/2018 12:26:00 PM,10715.75,10715.8,10711.25,10712.35,0
11/19/2018 12:25:00 PM,10714.35,10715.65,10714,10715.25,0
11/19/2018 12:24:00 PM,10713.8,10714.85,10713.5,10714.25,0
11/19/2018 12:23:00 PM,10713.7,10714.2,10712.65,10713.7,0
11/19/2018 12:22:00 PM,10712.6,10713.8,10711.65,10713.8,0
11/19/2018 12:21:00 PM,10709.95,10712.85,10709.15,10712.15,0
11/19/2018 12:20:00 PM,10709.5,10710,10708.1,10709.6,0
11/19/2018 12:19:00 PM,10709.3,10710.6,10708.2,10709.3,0
11/19/2018 12:18:00 PM,10710.05,10711.65,10709.15,10709.5,0
11/19/2018 12:17:00 PM,10709.3,10710.7,10708.8,10709.85,0
11/19/2018 12:16:00 PM,10712.75,10713.85,10709.1,10709.1,0
11/19/2018 12:15:00 PM,10711.3,10712.8,10711.3,10712.6,0
11/19/2018 12:14:00 PM,10708.8,10712,10708.55,10711.35,0
11/19/2018 12:13:00 PM,10708.95,10709.25,10708,10709,0
11/19/2018 12:12:00 PM,10709.4,10709.75,10708.5,10709.5,0
11/19/2018 12:11:00 PM,10709,10710.4,10708.35,10709.3,0
11/19/2018 12:10:00 PM,10712.65,10712.65,10709.2,10709.25,0
11/19/2018 12:09:00 PM,10711.45,10712.7,10711.3,10712.3,0
11/19/2018 12:08:00 PM,10710.15,10711.8,10709.9,10711.45,0
11/19/2018 12:07:00 PM,10710.05,10710.8,10709.8,10710.05,0
11/19/2018 12:06:00 PM,10710.35,10710.9,10709.35,10709.8,0
11/19/2018 12:05:00 PM,10713.2,10713.45,10710.55,10710.55,0
11/19/2018 12:04:00 PM,10714.9,10715.45,10712.85,10713.3,0
11/19/2018 12:03:00 PM,10712.6,10715.2,10712.25,10714.85,0
11/19/2018 12:02:00 PM,10711.4,10713.45,10711.05,10712.55,0
11/19/2018 12:01:00 PM,10709.3,10711.85,10707.85,10711.1,0
11/19/2018 12:00:00 PM,10708.05,10710.6,10707.25,10709.45,0
11/19/2018 11:59:00 AM,10707.1,10709.25,10705.15,10708,0
11/19/2018 11:58:00 AM,10703.35,10707.2,10702.5,10707.2,0
11/19/2018 11:57:00 AM,10703.75,10705.15,10702.85,10702.9,0
11/19/2018 11:56:00 AM,10703.85,10704,10702.55,10703.65,0
11/19/2018 11:55:00 AM,10703.5,10704.45,10702.1,10704.1,0
11/19/2018 11:54:00 AM,10702.15,10705.05,10702,10703.65,0
11/19/2018 11:53:00 AM,10702.9,10704.25,10701.85,10702.5,0
11/19/2018 11:52:00 AM,10702.5,10703.95,10702.2,10702.5,0
11/19/2018 11:51:00 AM,10703.2,10703.3,10700.95,10702.45,0
11/19/2018 11:50:00 AM,10702.55,10703.2,10701.8,10703.2,0
11/19/2018 11:49:00 AM,10701.25,10703.9,10701.1,10702.7,0
11/19/2018 11:48:00 AM,10700.4,10702.65,10700.4,10701.5,0
11/19/2018 11:47:00 AM,10701.3,10702.45,10699.95,10700.35,0
11/19/2018 11:46:00 AM,10702.4,10703.65,10701.05,10701.55,0
11/19/2018 11:45:00 AM,10696.8,10702.2,10696.8,10701.95,0
11/19/2018 11:44:00 AM,10695.55,10698.5,10695.5,10696.9,0
11/19/2018 11:43:00 AM,10697.3,10698.3,10695.85,10695.85,0
11/19/2018 11:42:00 AM,10700.55,10701.45,10697.2,10697.35,0
11/19/2018 11:41:00 AM,10702.45,10703.05,10699.65,10699.65,0
11/19/2018 11:40:00 AM,10704.3,10704.6,10701.75,10702.25,0
11/19/2018 11:39:00 AM,10703.1,10705.2,10701.6,10704.35,0
11/19/2018 11:38:00 AM,10702.2,10703.15,10700.35,10703.15,0
11/19/2018 11:37:00 AM,10702.95,10703.6,10701.8,10702.05,0
11/19/2018 11:36:00 AM,10702.9,10704.2,10701.45,10702.75,0
11/19/2018 11:35:00 AM,10703.45,10703.9,10702.5,10702.6,0
11/19/2018 11:34:00 AM,10703.1,10704.1,10702.4,10704.05,0
11/19/2018 11:33:00 AM,10705.3,10705.85,10701.1,10702.35,0
11/19/2018 11:32:00 AM,10707,10707.1,10704.75,10705.2,0
11/19/2018 11:31:00 AM,10703.5,10707.7,10703.05,10707.1,0
11/19/2018 11:30:00 AM,10704.35,10705.15,10702.9,10703.2,0
11/19/2018 11:29:00 AM,10705.2,10706.2,10703.6,10704.3,0
11/19/2018 11:28:00 AM,10704.6,10705.9,10703.95,10704.95,0
11/19/2018 11:27:00 AM,10700.15,10704.75,10700.15,10704.35,0
11/19/2018 11:26:00 AM,10698.95,10700.4,10697.2,10699.5,0
11/19/2018 11:25:00 AM,10699.95,10700.05,10697.45,10698.95,0
11/19/2018 11:24:00 AM,10698.45,10700.25,10697.95,10699.9,0
11/19/2018 11:23:00 AM,10698.4,10699,10697.2,10698.45,0
11/19/2018 11:22:00 AM,10703.6,10703.6,10697.8,10698.3,0
11/19/2018 11:21:00 AM,10704.8,10705.3,10703.2,10703.4,0
11/19/2018 11:20:00 AM,10705.15,10705.55,10704.05,10705.15,0
11/19/2018 11:19:00 AM,10705,10706.6,10704.7,10705.05,0
11/19/2018 11:18:00 AM,10705.05,10705.45,10704.3,10704.85,0
11/19/2018 11:17:00 AM,10703.45,10705.85,10702.65,10705.1,0
11/19/2018 11:16:00 AM,10703.55,10705.2,10702.8,10703.15,0
11/19/2018 11:15:00 AM,10703.85,10704.5,10703,10703.7,0
11/19/2018 11:14:00 AM,10702.5,10704.1,10702.1,10704.1,0
11/19/2018 11:13:00 AM,10705.25,10706.2,10702.35,10702.6,0
11/19/2018 11:12:00 AM,10707.1,10707.5,10704.55,10705.15,0
11/19/2018 11:11:00 AM,10705.3,10707.65,10705.05,10706.85,0
11/19/2018 11:10:00 AM,10706.95,10707.7,10706.2,10706.3,0
11/19/2018 11:09:00 AM,10706.5,10707.45,10705.6,10706.8,0
11/19/2018 11:08:00 AM,10706.65,10707.95,10706.05,10706.05,0
11/19/2018 11:07:00 AM,10706.45,10708.2,10705.8,10706.7,0
11/19/2018 11:06:00 AM,10707.55,10708.75,10705.8,10706.2,0
11/19/2018 11:05:00 AM,10705.35,10707.55,10704.25,10707.55,0
11/19/2018 11:04:00 AM,10704.4,10707.25,10704.35,10705.25,0
11/19/2018 11:03:00 AM,10706,10706.6,10704.15,10704.4,0
11/19/2018 11:02:00 AM,10702.5,10706.2,10702.35,10705.7,0
11/19/2018 11:01:00 AM,10703.05,10703.3,10700.55,10702.35,0
11/19/2018 11:00:00 AM,10702,10705.3,10701.9,10703.75,0
11/19/2018 10:59:00 AM,10700.3,10702.7,10698.85,10701.25,0
11/19/2018 10:58:00 AM,10698.4,10700.4,10697.65,10700.25,0
11/19/2018 10:57:00 AM,10696.7,10698.5,10696.2,10698.5,0
11/19/2018 10:56:00 AM,10698.25,10698.25,10695.5,10696.6,0
11/19/2018 10:55:00 AM,10700.75,10700.9,10697.6,10698.3,0
11/19/2018 10:54:00 AM,10699.95,10701.3,10699.3,10700.2,0
11/19/2018 10:53:00 AM,10700.1,10701.3,10698.7,10700.3,0
11/19/2018 10:52:00 AM,10700.65,10702.55,10698.25,10700.2,0
11/19/2018 10:51:00 AM,10699.6,10701.35,10699.5,10700.75,0
11/19/2018 10:50:00 AM,10700.2,10702.4,10698.85,10699.85,0
11/19/2018 10:49:00 AM,10701.6,10702.35,10698.3,10700.5,0
11/19/2018 10:48:00 AM,10698.05,10701.7,10698.05,10701.5,0
11/19/2018 10:47:00 AM,10697.05,10699,10696.1,10697.95,0
11/19/2018 10:46:00 AM,10693.7,10698.65,10693.7,10697.5,0
11/19/2018 10:45:00 AM,10698.15,10698.15,10694.85,10695.75,0
11/19/2018 10:44:00 AM,10697.4,10698.8,10696.35,10698.05,0
11/19/2018 10:43:00 AM,10696.35,10697.6,10693.85,10697.6,0
11/19/2018 10:42:00 AM,10693.15,10696.95,10692.5,10696.4,0
11/19/2018 10:41:00 AM,10690.55,10696.25,10690.25,10693.3,0
11/19/2018 10:40:00 AM,10691.95,10692.45,10689.25,10690.75,0
11/19/2018 10:39:00 AM,10700.75,10700.75,10692.1,10692.1,0
11/19/2018 10:38:00 AM,10702.3,10703.6,10698.9,10700.75,0
11/19/2018 10:37:00 AM,10699.6,10702.95,10698.05,10702.75,0
11/19/2018 10:36:00 AM,10698.45,10699.45,10697.1,10699.45,0
11/19/2018 10:35:00 AM,10697.3,10701.05,10696.4,10698.6,0
11/19/2018 10:34:00 AM,10695.95,10698.4,10695.3,10698.05,0
11/19/2018 10:33:00 AM,10699.6,10699.6,10692.15,10696.4,0
11/19/2018 10:32:00 AM,10701.85,10702.1,10699.15,10699.65,0
11/19/2018 10:31:00 AM,10697.1,10701.7,10696.9,10701.15,0
11/19/2018 10:30:00 AM,10700.7,10701.15,10696.05,10697.05,0
11/19/2018 10:29:00 AM,10704.15,10705.05,10700.5,10701.2,0
11/19/2018 10:28:00 AM,10705.75,10706,10702.55,10704.55,0
11/19/2018 10:27:00 AM,10701.7,10705.85,10701.7,10705.55,0
11/19/2018 10:26:00 AM,10700.35,10703.2,10700,10701.35,0
11/19/2018 10:25:00 AM,10698.85,10701.4,10698.7,10699.65,0
11/19/2018 10:24:00 AM,10703.5,10703.8,10698.8,10698.95,0
11/19/2018 10:23:00 AM,10704,10704.75,10702.9,10703.05,0
11/19/2018 10:22:00 AM,10701.65,10704.5,10701.65,10703.55,0
11/19/2018 10:21:00 AM,10707.15,10707.6,10701.4,10702.35,0
11/19/2018 10:20:00 AM,10708.5,10709.45,10705.4,10707.2,0
11/19/2018 10:19:00 AM,10707.35,10710.65,10707.35,10708.45,0
11/19/2018 10:18:00 AM,10709,10709,10704.65,10708.05,0
11/19/2018 10:17:00 AM,10704.65,10709,10703.25,10708.7,0
11/19/2018 10:16:00 AM,10706.2,10707.5,10703.95,10704.5,0
11/19/2018 10:15:00 AM,10708.6,10710.35,10706.35,10706.35,0
11/19/2018 10:14:00 AM,10707.9,10709.65,10707.9,10709.6,0
11/19/2018 10:13:00 AM,10706,10709.3,10704.3,10708.4,0
11/19/2018 10:12:00 AM,10707.35,10707.35,10703.3,10705.55,0
11/19/2018 10:11:00 AM,10702,10707.85,10701.75,10707.35,0
11/19/2018 10:10:00 AM,10701.35,10702.7,10698.75,10702.25,0
11/19/2018 10:09:00 AM,10700.45,10703.7,10700.45,10701.3,0
11/19/2018 10:08:00 AM,10704.05,10704.1,10699.85,10700.25,0
11/19/2018 10:07:00 AM,10707.7,10709.4,10704.2,10704.2,0
11/19/2018 10:06:00 AM,10706.85,10708.2,10704.95,10707.85,0
11/19/2018 10:05:00 AM,10710.4,10711.45,10704.25,10706.6,0
11/19/2018 10:04:00 AM,10705.75,10711,10705.7,10711,0
11/19/2018 10:03:00 AM,10706.45,10707.65,10705.45,10705.5,0
11/19/2018 10:02:00 AM,10703.75,10706.8,10703.4,10706.2,0
11/19/2018 10:01:00 AM,10710.75,10712.4,10703.05,10703.4,0
11/19/2018 10:00:00 AM,10707.85,10710.9,10707.4,10710.3,0
11/19/2018 9:59:00 AM,10707.55,10709.1,10706.35,10707.2,0
11/19/2018 9:58:00 AM,10703.4,10707.7,10702.65,10707.45,0
11/19/2018 9:57:00 AM,10704.05,10704.05,10700.25,10703.1,0
11/19/2018 9:56:00 AM,10705.1,10706.15,10701.95,10703.55,0
11/19/2018 9:55:00 AM,10702.25,10706.45,10701.15,10704.35,0
11/19/2018 9:54:00 AM,10705.15,10705.2,10701.25,10703.1,0
11/19/2018 9:53:00 AM,10706.5,10707.3,10704.1,10705.15,0
11/19/2018 9:52:00 AM,10701.25,10706.2,10700.8,10706.2,0
11/19/2018 9:51:00 AM,10697.25,10701,10696.8,10701,0
11/19/2018 9:50:00 AM,10696.1,10698.95,10695.2,10697.1,0
11/19/2018 9:49:00 AM,10696.25,10696.9,10692.65,10696.45,0
11/19/2018 9:48:00 AM,10698.05,10698.05,10695.05,10696,0
11/19/2018 9:47:00 AM,10705.7,10706.1,10698.4,10698.4,0
11/19/2018 9:46:00 AM,10706.25,10707.8,10704.45,10705.45,0
11/19/2018 9:45:00 AM,10704.1,10706.75,10702.6,10706.45,0
11/19/2018 9:44:00 AM,10701.95,10704.8,10699.35,10704.25,0
11/19/2018 9:43:00 AM,10700.5,10701.65,10697.7,10701.65,0
11/19/2018 9:42:00 AM,10701.05,10704.4,10700.3,10701,0
11/19/2018 9:41:00 AM,10693.85,10700.85,10693.85,10700.35,0
11/19/2018 9:40:00 AM,10699.75,10699.75,10692.85,10694.4,0
11/19/2018 9:39:00 AM,10705.1,10706.6,10699.15,10699.85,0
11/19/2018 9:38:00 AM,10703.1,10707.25,10702.25,10705.2,0
11/19/2018 9:37:00 AM,10708.1,10708.15,10702.65,10702.65,0
11/19/2018 9:36:00 AM,10708.9,10711.4,10707.55,10708.45,0
11/19/2018 9:35:00 AM,10714.7,10714.7,10706.75,10708.7,0
11/19/2018 9:34:00 AM,10720.55,10720.55,10713.2,10713.2,0
11/19/2018 9:33:00 AM,10724,10724.15,10720.6,10720.6,0
11/19/2018 9:32:00 AM,10725.35,10727.4,10721.75,10724.1,0
11/19/2018 9:31:00 AM,10725.7,10728.5,10725.7,10725.7,0
11/19/2018 9:30:00 AM,10725.85,10726.7,10723.5,10725.35,0
11/19/2018 9:29:00 AM,10727.2,10727.55,10721.7,10725.6,0
11/19/2018 9:28:00 AM,10728.4,10730.4,10726.45,10727.15,0
11/19/2018 9:27:00 AM,10728.6,10731.4,10727.65,10729.7,0
11/19/2018 9:26:00 AM,10725.4,10730.25,10724.95,10727.85,0
11/19/2018 9:25:00 AM,10725.9,10726.25,10722.95,10724.4,0
11/19/2018 9:24:00 AM,10719.3,10725.9,10717.65,10725.1,0
11/19/2018 9:23:00 AM,10724.9,10726.65,10718.55,10719.2,0
11/19/2018 9:22:00 AM,10728.75,10728.75,10724.45,10724.45,0
11/19/2018 9:21:00 AM,10728.3,10731.85,10724.75,10728.5,0
11/19/2018 9:20:00 AM,10716.35,10727.6,10716.35,10727.55,0
11/19/2018 9:19:00 AM,10716.25,10720.7,10714.9,10717.1,0
11/19/2018 9:18:00 AM,10719.3,10723.75,10714.6,10716.35,0
11/19/2018 9:17:00 AM,10719.1,10720,10713.7,10719,0
11/19/2018 9:16:00 AM,10722.85,10724,10718.05,10719.45,0
11/19/2018 9:15:00 AM,10731.25,10731.25,10718.95,10722.4,0
