Date,Nifty Bank O,Nifty Bank H,Nifty Bank L,Nifty Bank C,Nifty Bank V
11/22/2018 10:31:00 AM,26284.05,26285.4,26280.95,26282.8,0
11/22/2018 10:30:00 AM,26285.55,26286.65,26281.6,26283.65,0
11/22/2018 10:29:00 AM,26286.85,26290.65,26283.45,26287.1,0
11/22/2018 10:28:00 AM,26298.05,26298.05,26285.95,26285.95,0
11/22/2018 10:27:00 AM,26288.35,26297.9,26286.9,26297.9,0
11/22/2018 10:26:00 AM,26294.95,26298.95,26284,26287.15,0
11/22/2018 10:25:00 AM,26302.4,26302.5,26293.55,26294.25,0
11/22/2018 10:24:00 AM,26292.35,26308.2,26291.1,26302.8,0
11/22/2018 10:23:00 AM,26293.7,26295.15,26290,26293.4,0
11/22/2018 10:22:00 AM,26292.35,26296.75,26291.5,26292.9,0
11/22/2018 10:21:00 AM,26289.9,26293.85,26284.95,26292.5,0
11/22/2018 10:20:00 AM,26278.25,26290.25,26276.15,26288.1,0
11/22/2018 10:19:00 AM,26280.75,26280.75,26275.1,26278.65,0
11/22/2018 10:18:00 AM,26279.25,26282.35,26273.7,26279.95,0
11/22/2018 10:17:00 AM,26283.3,26287.55,26277.65,26280.3,0
11/22/2018 10:16:00 AM,26273,26283.3,26273,26283.3,0
11/22/2018 10:15:00 AM,26276.35,26278.9,26272.75,26272.75,0
11/22/2018 10:14:00 AM,26282.3,26285.6,26275,26276.5,0
11/22/2018 10:13:00 AM,26271.45,26286,26271.1,26281.85,0
11/22/2018 10:12:00 AM,26285.6,26285.7,26267.9,26272.85,0
11/22/2018 10:11:00 AM,26289.1,26295.15,26282.5,26284.45,0
11/22/2018 10:10:00 AM,26294.55,26297.5,26287.15,26289.1,0
11/22/2018 10:09:00 AM,26285.5,26293.35,26285.5,26292.4,0
11/22/2018 10:08:00 AM,26278.75,26286.95,26278.15,26285.4,0
11/22/2018 10:07:00 AM,26280.9,26281.25,26273.45,26278.7,0
11/22/2018 10:06:00 AM,26296.05,26296.85,26271.6,26278.35,0
11/22/2018 10:05:00 AM,26303.9,26304.1,26293.45,26297.7,0
11/22/2018 10:04:00 AM,26306.8,26312.4,26299.5,26303.55,0
11/22/2018 10:03:00 AM,26313.25,26313.8,26304.55,26307.9,0
11/22/2018 10:02:00 AM,26299.05,26317.05,26293.8,26310.9,0
11/22/2018 10:01:00 AM,26301.55,26303.6,26297.15,26299.7,0
11/22/2018 10:00:00 AM,26308.3,26309,26297.05,26300.3,0
11/22/2018 9:59:00 AM,26310.4,26310.45,26303.8,26305.95,0
11/22/2018 9:58:00 AM,26307.45,26313.9,26304.3,26309.25,0
11/22/2018 9:57:00 AM,26310.4,26319.8,26307.55,26308.3,0
11/22/2018 9:56:00 AM,26311.65,26316.75,26307.3,26312.9,0
11/22/2018 9:55:00 AM,26311.95,26323.1,26311.35,26314.55,0
11/22/2018 9:54:00 AM,26304.25,26312.8,26302.7,26310.7,0
11/22/2018 9:53:00 AM,26296.55,26304.65,26292.2,26304.2,0
11/22/2018 9:52:00 AM,26293.95,26308.65,26293.95,26296.3,0
11/22/2018 9:51:00 AM,26287.05,26302.05,26283.45,26296.75,0
11/22/2018 9:50:00 AM,26281.65,26287.85,26275.25,26285.5,0
11/22/2018 9:49:00 AM,26280.05,26285.5,26278.4,26281.4,0
11/22/2018 9:48:00 AM,26276.75,26287.55,26270.6,26278.1,0
11/22/2018 9:47:00 AM,26274.55,26282.45,26270.8,26275.35,0
11/22/2018 9:46:00 AM,26261.65,26278.8,26259.75,26274.45,0
11/22/2018 9:45:00 AM,26235.05,26263.1,26235.05,26263.1,0
11/22/2018 9:44:00 AM,26235.2,26238.45,26226.4,26235.95,0
11/22/2018 9:43:00 AM,26238.3,26242.95,26233.6,26235.6,0
11/22/2018 9:42:00 AM,26236,26243.85,26235.3,26238.1,0
11/22/2018 9:41:00 AM,26245.65,26245.65,26233.9,26238.55,0
11/22/2018 9:40:00 AM,26244.65,26247.1,26231.65,26245.25,0
11/22/2018 9:39:00 AM,26258.3,26259.7,26243.75,26244.5,0
11/22/2018 9:38:00 AM,26252.9,26259.8,26251,26258.45,0
11/22/2018 9:37:00 AM,26245.75,26255.05,26245.75,26253.6,0
11/22/2018 9:36:00 AM,26252.4,26252.7,26242.75,26250.15,0
11/22/2018 9:35:00 AM,26262.65,26262.65,26247.8,26250.85,0
11/22/2018 9:34:00 AM,26256.45,26264.6,26253.7,26264.1,0
11/22/2018 9:33:00 AM,26241.9,26258.5,26241.7,26256.25,0
11/22/2018 9:32:00 AM,26247.55,26254.85,26239.45,26242.45,0
11/22/2018 9:31:00 AM,26237.25,26250.65,26235.9,26249.85,0
11/22/2018 9:30:00 AM,26224.45,26235.05,26218.25,26235.05,0
11/22/2018 9:29:00 AM,26231.95,26232.35,26221.95,26225.4,0
11/22/2018 9:28:00 AM,26243.3,26243.3,26225.65,26230.4,0
11/22/2018 9:27:00 AM,26229.55,26245.75,26229.05,26241.95,0
11/22/2018 9:26:00 AM,26213.45,26235.75,26213.45,26230.6,0
11/22/2018 9:25:00 AM,26218.8,26218.8,26207.55,26213.35,0
11/22/2018 9:24:00 AM,26236.85,26240.8,26214.65,26219.1,0
11/22/2018 9:23:00 AM,26231.2,26240.2,26227.3,26238.15,0
11/22/2018 9:22:00 AM,26233.75,26236.05,26224.65,26231,0
11/22/2018 9:21:00 AM,26230.2,26243.95,26222.75,26232.7,0
11/22/2018 9:20:00 AM,26236.5,26245.55,26225.75,26230,0
11/22/2018 9:19:00 AM,26240.65,26248.3,26231.25,26236.9,0
11/22/2018 9:18:00 AM,26244.15,26249.6,26238.55,26240.5,0
11/22/2018 9:17:00 AM,26277.2,26277.2,26241.9,26241.95,0
11/22/2018 9:16:00 AM,26280.65,26300.5,26270.65,26277.6,0
11/22/2018 9:15:00 AM,26233.65,26284.9,26233.65,26279.6,0
11/21/2018 3:29:00 PM,26259.2,26263.85,26248.5,26256.55,0
11/21/2018 3:28:00 PM,26264.85,26269.9,26249.2,26259.45,0
11/21/2018 3:27:00 PM,26264.95,26268.55,26260.1,26263.65,0
11/21/2018 3:26:00 PM,26260.55,26264.7,26257.55,26264,0
11/21/2018 3:25:00 PM,26258.4,26265.25,26257.25,26260.3,0
11/21/2018 3:24:00 PM,26255.35,26260.7,26253,26260.15,0
11/21/2018 3:23:00 PM,26254,26263.3,26252.4,26253.35,0
11/21/2018 3:22:00 PM,26245.65,26264.95,26245.65,26258.3,0
11/21/2018 3:21:00 PM,26250.65,26258.1,26242.7,26246.65,0
11/21/2018 3:20:00 PM,26238.95,26255.55,26238.35,26252.3,0
11/21/2018 3:19:00 PM,26249.6,26253.85,26237.6,26237.6,0
11/21/2018 3:18:00 PM,26255.7,26264.25,26248.3,26248.3,0
11/21/2018 3:17:00 PM,26256.25,26264.45,26249.25,26253.15,0
11/21/2018 3:16:00 PM,26261,26269.4,26255.5,26258.25,0
11/21/2018 3:15:00 PM,26267.1,26275.55,26254.6,26254.6,0
11/21/2018 3:14:00 PM,26261.7,26270.1,26257.85,26267.95,0
11/21/2018 3:13:00 PM,26257.3,26263.2,26257.15,26262.75,0
11/21/2018 3:12:00 PM,26255.55,26261.25,26255.55,26257.7,0
11/21/2018 3:11:00 PM,26265.2,26265.65,26256.8,26258.85,0
11/21/2018 3:10:00 PM,26275,26275,26264.95,26266.05,0
11/21/2018 3:09:00 PM,26271.55,26278.8,26270.15,26274.65,0
11/21/2018 3:08:00 PM,26268.1,26272.5,26264.2,26268.9,0
11/21/2018 3:07:00 PM,26265.35,26270.2,26263.65,26264.9,0
11/21/2018 3:06:00 PM,26249.75,26266.15,26247.95,26264.4,0
11/21/2018 3:05:00 PM,26262.1,26262.2,26249.4,26249.4,0
11/21/2018 3:04:00 PM,26277,26277.95,26256.7,26262.95,0
11/21/2018 3:03:00 PM,26277.5,26281.7,26273.15,26274.85,0
11/21/2018 3:02:00 PM,26284.65,26286.35,26275.8,26276.45,0
11/21/2018 3:01:00 PM,26277.4,26290.45,26277.4,26285.45,0
11/21/2018 3:00:00 PM,26286,26287.25,26271.75,26280.25,0
11/21/2018 2:59:00 PM,26289.25,26291.35,26283.25,26285.85,0
11/21/2018 2:58:00 PM,26284.55,26295.9,26284.55,26288.5,0
11/21/2018 2:57:00 PM,26286.05,26290.45,26282.5,26284.1,0
11/21/2018 2:56:00 PM,26278.95,26289.2,26276.1,26285.75,0
11/21/2018 2:55:00 PM,26274.85,26279.75,26270,26279.05,0
11/21/2018 2:54:00 PM,26284.85,26284.95,26269.15,26273.8,0
11/21/2018 2:53:00 PM,26291.2,26294.5,26284.3,26284.3,0
11/21/2018 2:52:00 PM,26299.1,26303.8,26289.1,26292.2,0
11/21/2018 2:51:00 PM,26289.75,26304.15,26289.3,26300.25,0
11/21/2018 2:50:00 PM,26283.9,26292.7,26283.9,26289.65,0
11/21/2018 2:49:00 PM,26296.4,26298.25,26283.7,26283.7,0
11/21/2018 2:48:00 PM,26300.7,26301.3,26293.7,26298,0
11/21/2018 2:47:00 PM,26298.4,26307.7,26297.15,26302.1,0
11/21/2018 2:46:00 PM,26303.85,26305.5,26296.1,26296.1,0
11/21/2018 2:45:00 PM,26318.45,26318.95,26304.25,26304.25,0
11/21/2018 2:44:00 PM,26306.85,26318.7,26306.85,26317.3,0
11/21/2018 2:43:00 PM,26303.1,26306.55,26301.9,26306,0
11/21/2018 2:42:00 PM,26310,26313,26301.45,26303.65,0
11/21/2018 2:41:00 PM,26311.65,26315.65,26306,26310.35,0
11/21/2018 2:40:00 PM,26320.8,26323.05,26305.4,26305.4,0
11/21/2018 2:39:00 PM,26318.15,26328.75,26315.2,26315.2,0
11/21/2018 2:38:00 PM,26315.95,26325.7,26314.35,26318.05,0
11/21/2018 2:37:00 PM,26312.8,26315.95,26305,26313.55,0
11/21/2018 2:36:00 PM,26320.2,26322.55,26314.8,26317.6,0
11/21/2018 2:35:00 PM,26332.15,26335.4,26315.25,26315.25,0
11/21/2018 2:34:00 PM,26325.2,26339.85,26324.8,26333.7,0
11/21/2018 2:33:00 PM,26326.45,26331.65,26321.55,26326.05,0
11/21/2018 2:32:00 PM,26327,26332.55,26316.75,26325.1,0
11/21/2018 2:31:00 PM,26307.65,26332.8,26307.65,26324.3,0
11/21/2018 2:30:00 PM,26307.3,26311.1,26305.4,26306.1,0
11/21/2018 2:29:00 PM,26303.05,26308.2,26293.85,26308.2,0
11/21/2018 2:28:00 PM,26304.65,26307.35,26299.9,26302.8,0
11/21/2018 2:27:00 PM,26293.1,26309.05,26293.1,26304.85,0
11/21/2018 2:26:00 PM,26287,26293,26285.55,26292.55,0
11/21/2018 2:25:00 PM,26279.55,26288.55,26275.85,26288.55,0
11/21/2018 2:24:00 PM,26283.5,26287.65,26274.75,26276.9,0
11/21/2018 2:23:00 PM,26276.3,26286,26275.65,26285.85,0
11/21/2018 2:22:00 PM,26286.25,26290.6,26267.65,26276.4,0
11/21/2018 2:21:00 PM,26295.7,26296.65,26284.35,26287.95,0
11/21/2018 2:20:00 PM,26305.25,26307.15,26291.4,26291.4,0
11/21/2018 2:19:00 PM,26306.85,26309.45,26295.35,26307.15,0
11/21/2018 2:18:00 PM,26305.45,26310.85,26303.4,26305.25,0
11/21/2018 2:17:00 PM,26300.25,26312.7,26298.75,26305.95,0
11/21/2018 2:16:00 PM,26293.25,26298.8,26291.95,26298.8,0
11/21/2018 2:15:00 PM,26305.55,26310.25,26289.6,26294.05,0
11/21/2018 2:14:00 PM,26308.55,26311.35,26302.7,26306.4,0
11/21/2018 2:13:00 PM,26310.55,26315.5,26305.5,26307.6,0
11/21/2018 2:12:00 PM,26310,26314.95,26306.8,26314.3,0
11/21/2018 2:11:00 PM,26312.45,26312.8,26301.3,26312.5,0
11/21/2018 2:10:00 PM,26304.5,26312.75,26304.5,26308.65,0
11/21/2018 2:09:00 PM,26288.7,26306.3,26287.35,26306.1,0
11/21/2018 2:08:00 PM,26279.65,26292,26279.65,26290.65,0
11/21/2018 2:07:00 PM,26276.95,26284,26276.2,26281.65,0
11/21/2018 2:06:00 PM,26261.05,26276.95,26260.65,26276.95,0
11/21/2018 2:05:00 PM,26263,26269.4,26259.95,26260.85,0
11/21/2018 2:04:00 PM,26263.25,26264.15,26255.6,26260.05,0
11/21/2018 2:03:00 PM,26268.05,26268.9,26262.5,26263.1,0
11/21/2018 2:02:00 PM,26277.4,26279.9,26267.35,26267.35,0
11/21/2018 2:01:00 PM,26288.35,26288.35,26275.1,26276.4,0
11/21/2018 2:00:00 PM,26286.15,26294.35,26285.5,26286.9,0
11/21/2018 1:59:00 PM,26280.8,26291.5,26280.8,26286.15,0
11/21/2018 1:58:00 PM,26280.5,26281.55,26273.45,26279.85,0
11/21/2018 1:57:00 PM,26271.55,26285.7,26271.55,26278.6,0
11/21/2018 1:56:00 PM,26284,26284.05,26272.35,26273.35,0
11/21/2018 1:55:00 PM,26290.3,26295.85,26282.25,26282.25,0
11/21/2018 1:54:00 PM,26281.25,26294.85,26279.75,26291.8,0
11/21/2018 1:53:00 PM,26282.4,26287.2,26278.65,26279.65,0
11/21/2018 1:52:00 PM,26286.55,26289.25,26281.8,26281.9,0
11/21/2018 1:51:00 PM,26279.55,26290.8,26276,26287.65,0
11/21/2018 1:50:00 PM,26272.4,26279.5,26271.05,26279.5,0
11/21/2018 1:49:00 PM,26286.15,26286.95,26269.1,26269.1,0
11/21/2018 1:48:00 PM,26282.85,26294.95,26282.85,26285.95,0
11/21/2018 1:47:00 PM,26280,26290.75,26277.4,26286.8,0
11/21/2018 1:46:00 PM,26271.2,26282.8,26269.45,26278.35,0
11/21/2018 1:45:00 PM,26267.65,26274.7,26262.1,26270.55,0
11/21/2018 1:44:00 PM,26244.45,26268.7,26240.9,26264.9,0
11/21/2018 1:43:00 PM,26248.95,26253.6,26241.75,26243.85,0
11/21/2018 1:42:00 PM,26244.8,26250.3,26242.15,26249.25,0
11/21/2018 1:41:00 PM,26240.55,26246.45,26240.55,26245.2,0
11/21/2018 1:40:00 PM,26219.85,26243.15,26217.85,26240.35,0
11/21/2018 1:39:00 PM,26208,26220.6,26208,26219.3,0
11/21/2018 1:38:00 PM,26202.65,26210.1,26195.15,26210.1,0
11/21/2018 1:37:00 PM,26208.85,26214.5,26201.6,26202.45,0
11/21/2018 1:36:00 PM,26221.65,26223.5,26207.15,26210.95,0
11/21/2018 1:35:00 PM,26228.05,26232.65,26216.5,26221.85,0
11/21/2018 1:34:00 PM,26233.9,26241.8,26229.3,26229.3,0
11/21/2018 1:33:00 PM,26238.5,26240.15,26233.05,26233.05,0
11/21/2018 1:32:00 PM,26238.3,26242.25,26234.15,26238.15,0
11/21/2018 1:31:00 PM,26232.2,26242.05,26230.7,26239.3,0
11/21/2018 1:30:00 PM,26230.2,26233.4,26223.5,26231.05,0
11/21/2018 1:29:00 PM,26236.25,26236.9,26230.25,26230.25,0
11/21/2018 1:28:00 PM,26236.3,26238.75,26232.3,26237.55,0
11/21/2018 1:27:00 PM,26237.3,26238.55,26231,26235.25,0
11/21/2018 1:26:00 PM,26241.3,26248.75,26237.65,26239.3,0
11/21/2018 1:25:00 PM,26244.15,26246.55,26242,26242.55,0
11/21/2018 1:24:00 PM,26232.9,26248.4,26230.75,26244.55,0
11/21/2018 1:23:00 PM,26217.65,26236.75,26217.65,26233.55,0
11/21/2018 1:22:00 PM,26221.2,26221.2,26214.85,26218.85,0
11/21/2018 1:21:00 PM,26223.25,26225.4,26218.95,26221.35,0
11/21/2018 1:20:00 PM,26225.6,26226.45,26222.2,26223.75,0
11/21/2018 1:19:00 PM,26221.05,26228.25,26219.9,26225.9,0
11/21/2018 1:18:00 PM,26214.3,26224.1,26214,26222.25,0
11/21/2018 1:17:00 PM,26226.6,26228.15,26213.3,26213.4,0
11/21/2018 1:16:00 PM,26233.55,26236.35,26226.6,26228.2,0
11/21/2018 1:15:00 PM,26227.25,26240.2,26224.05,26235,0
11/21/2018 1:14:00 PM,26239.25,26239.25,26225.85,26228.2,0
11/21/2018 1:13:00 PM,26240.65,26242.3,26234.25,26237.95,0
11/21/2018 1:12:00 PM,26245.75,26245.75,26239,26240.3,0
11/21/2018 1:11:00 PM,26244.45,26249.45,26240.9,26245.65,0
11/21/2018 1:10:00 PM,26250.5,26254.95,26244.1,26244.1,0
11/21/2018 1:09:00 PM,26243.75,26252.75,26242.8,26252.2,0
11/21/2018 1:08:00 PM,26256.1,26259.75,26242.25,26243.45,0
11/21/2018 1:07:00 PM,26248.75,26256.1,26245.35,26256.1,0
11/21/2018 1:06:00 PM,26248.95,26252.75,26246.95,26247.95,0
11/21/2018 1:05:00 PM,26257.6,26257.6,26248.45,26249.15,0
11/21/2018 1:04:00 PM,26249.15,26259.05,26249.15,26257.35,0
11/21/2018 1:03:00 PM,26248.15,26254.3,26247.6,26250.65,0
11/21/2018 1:02:00 PM,26245.35,26249.9,26244.3,26248.15,0
11/21/2018 1:01:00 PM,26225.4,26243.25,26224.1,26243.2,0
11/21/2018 1:00:00 PM,26226.85,26230,26223.8,26228.3,0
11/21/2018 12:59:00 PM,26222.35,26231.25,26222.35,26225.75,0
11/21/2018 12:58:00 PM,26225.65,26225.9,26214.35,26222.65,0
11/21/2018 12:57:00 PM,26243.1,26245.5,26223.25,26226.35,0
11/21/2018 12:56:00 PM,26248.05,26251.3,26241.9,26245.2,0
11/21/2018 12:55:00 PM,26245.85,26250.3,26242.7,26247.85,0
11/21/2018 12:54:00 PM,26248.65,26250.95,26243.9,26246.2,0
11/21/2018 12:53:00 PM,26258.8,26259.4,26248.35,26248.4,0
11/21/2018 12:52:00 PM,26252.35,26260.2,26245.35,26258,0
11/21/2018 12:51:00 PM,26247.55,26252.15,26240.85,26251.15,0
11/21/2018 12:50:00 PM,26235.3,26248.7,26231.65,26247.85,0
11/21/2018 12:49:00 PM,26236.1,26236.1,26228.15,26235.15,0
11/21/2018 12:48:00 PM,26237.7,26239.05,26228.4,26235.9,0
11/21/2018 12:47:00 PM,26244.45,26244.45,26228.65,26235.5,0
11/21/2018 12:46:00 PM,26242,26248.15,26239.6,26246.5,0
11/21/2018 12:45:00 PM,26239.15,26244.6,26236.05,26241.7,0
11/21/2018 12:44:00 PM,26234.75,26237.15,26231.05,26236.6,0
11/21/2018 12:43:00 PM,26236.5,26244.85,26234.35,26238.35,0
11/21/2018 12:42:00 PM,26232.95,26240.6,26229.9,26236.3,0
11/21/2018 12:41:00 PM,26248.35,26249.7,26229.75,26231,0
11/21/2018 12:40:00 PM,26243.05,26249.45,26239.55,26249.45,0
11/21/2018 12:39:00 PM,26247.45,26249.6,26242.35,26242.65,0
11/21/2018 12:38:00 PM,26250.95,26254.65,26246.9,26249.7,0
11/21/2018 12:37:00 PM,26252.6,26252.6,26246.25,26248.65,0
11/21/2018 12:36:00 PM,26251.75,26258.75,26249.55,26251.45,0
11/21/2018 12:35:00 PM,26258.65,26266.85,26251.85,26251.85,0
11/21/2018 12:34:00 PM,26266.4,26267,26256.25,26261.05,0
11/21/2018 12:33:00 PM,26270.45,26270.45,26261.25,26267.2,0
11/21/2018 12:32:00 PM,26276.45,26276.45,26268,26269.95,0
11/21/2018 12:31:00 PM,26282.8,26285.3,26272.85,26274.75,0
11/21/2018 12:30:00 PM,26271.75,26287.9,26268.7,26287.9,0
11/21/2018 12:29:00 PM,26276.8,26281.2,26266.75,26269.95,0
11/21/2018 12:28:00 PM,26254.85,26273.25,26253.25,26273.25,0
11/21/2018 12:27:00 PM,26231.95,26258.15,26226.9,26254.15,0
11/21/2018 12:26:00 PM,26220.1,26234.2,26220.1,26230.45,0
11/21/2018 12:25:00 PM,26218.2,26224.85,26218.2,26222.75,0
11/21/2018 12:24:00 PM,26216.6,26219.2,26213.35,26217.2,0
11/21/2018 12:23:00 PM,26223.2,26223.65,26213.7,26217,0
11/21/2018 12:22:00 PM,26227.15,26230.05,26221.1,26223.35,0
11/21/2018 12:21:00 PM,26235.75,26236.7,26223.2,26226.4,0
11/21/2018 12:20:00 PM,26221.1,26236.75,26220.6,26233.45,0
11/21/2018 12:19:00 PM,26215.15,26223.2,26211.4,26222.2,0
11/21/2018 12:18:00 PM,26209.35,26219.15,26207.4,26216.1,0
11/21/2018 12:17:00 PM,26188.2,26210.2,26186.25,26208.8,0
11/21/2018 12:16:00 PM,26164.9,26198.05,26164.4,26187.8,0
11/21/2018 12:15:00 PM,26171.95,26171.95,26162.5,26165.05,0
11/21/2018 12:14:00 PM,26173.45,26177.95,26166.9,26171.25,0
11/21/2018 12:13:00 PM,26162.95,26172,26162.95,26171.45,0
11/21/2018 12:12:00 PM,26158,26165.85,26158,26162.2,0
11/21/2018 12:11:00 PM,26148.2,26161.55,26147.3,26158.25,0
11/21/2018 12:10:00 PM,26140.9,26149.6,26140.4,26146.5,0
11/21/2018 12:09:00 PM,26138.45,26143.25,26135.1,26141,0
11/21/2018 12:08:00 PM,26144,26145.9,26136.95,26138.15,0
11/21/2018 12:07:00 PM,26144.8,26150.65,26139.65,26145.5,0
11/21/2018 12:06:00 PM,26145.6,26145.6,26136.75,26143.75,0
11/21/2018 12:05:00 PM,26149.75,26150.25,26142.3,26146.8,0
11/21/2018 12:04:00 PM,26152.25,26157.3,26150.85,26151.5,0
11/21/2018 12:03:00 PM,26153.3,26154.7,26145.75,26152.5,0
11/21/2018 12:02:00 PM,26156.8,26157.75,26150.65,26152.45,0
11/21/2018 12:01:00 PM,26149.7,26158.9,26147.95,26158.3,0
11/21/2018 12:00:00 PM,26139.6,26154.85,26139.6,26149.3,0
11/21/2018 11:59:00 AM,26146.3,26150.05,26140.2,26140.2,0
11/21/2018 11:58:00 AM,26149.5,26152.7,26146.5,26147.65,0
11/21/2018 11:57:00 AM,26148.8,26151.8,26144.8,26149.1,0
11/21/2018 11:56:00 AM,26152.6,26152.95,26143.45,26150.05,0
11/21/2018 11:55:00 AM,26159.85,26165.35,26151.95,26152.35,0
11/21/2018 11:54:00 AM,26163,26163,26153.9,26158.4,0
11/21/2018 11:53:00 AM,26160.3,26165.6,26153.5,26163.15,0
11/21/2018 11:52:00 AM,26163.75,26167.3,26153.45,26160.05,0
11/21/2018 11:51:00 AM,26162.1,26176.4,26157.85,26163.55,0
11/21/2018 11:50:00 AM,26157.55,26166.55,26151.9,26163.65,0
11/21/2018 11:49:00 AM,26149.8,26161.2,26139.05,26158,0
11/21/2018 11:48:00 AM,26139.35,26151.05,26139.15,26150.4,0
11/21/2018 11:47:00 AM,26141.3,26142,26137.7,26139.25,0
