Date,BANKNIFTY06DEC1826500CE O,BANKNIFTY06DEC1826500CE H,BANKNIFTY06DEC1826500CE L,BANKNIFTY06DEC1826500CE C,BANKNIFTY06DEC1826500CE V
12/3/2018 3:29:00 PM,433.6,437.4,431.95,436.65,5320
12/3/2018 3:28:00 PM,435.7,437.35,434.65,437,3980
12/3/2018 3:27:00 PM,432.3,436.55,432.3,435.7,4640
12/3/2018 3:26:00 PM,432,432.3,431.55,432.3,6520
12/3/2018 3:25:00 PM,433.45,433.45,430.7,432,2980
12/3/2018 3:24:00 PM,432.2,434,431.1,433.45,580
12/3/2018 3:23:00 PM,433.8,435.35,431.05,432.2,1420
12/3/2018 3:22:00 PM,436.75,437.95,431.45,433.8,760
12/3/2018 3:21:00 PM,438.75,438.75,434.9,436.75,1620
12/3/2018 3:20:00 PM,438.2,440,436,438.75,1800
12/3/2018 3:19:00 PM,438.95,438.95,436,438.05,980
12/3/2018 3:18:00 PM,439.4,439.8,437.05,438.95,240
12/3/2018 3:17:00 PM,441.85,441.85,437.8,439.4,520
12/3/2018 3:16:00 PM,438.85,442.9,438.85,441.85,460
12/3/2018 3:15:00 PM,439.5,443.95,438.85,438.85,760
12/3/2018 3:14:00 PM,435.35,440,435.35,439.5,440
12/3/2018 3:13:00 PM,433,435.35,433,435.35,300
12/3/2018 3:12:00 PM,434.65,434.65,433,433,120
12/3/2018 3:11:00 PM,434.2,436,432,434.65,380
12/3/2018 3:10:00 PM,435,435,431.1,434.2,240
12/3/2018 3:09:00 PM,437.7,437.7,435,435,80
12/3/2018 3:08:00 PM,440.15,441.05,440,440,380
12/3/2018 3:07:00 PM,435,440.85,435,440.15,80
12/3/2018 3:06:00 PM,434.25,438.15,434.25,435,880
12/3/2018 3:05:00 PM,429.6,434.25,429.6,434.25,100
12/3/2018 3:04:00 PM,435,439.15,429.6,429.6,320
12/3/2018 3:03:00 PM,429.55,435,428,435,340
12/3/2018 3:02:00 PM,442.65,442.65,429.55,429.55,40
12/3/2018 3:01:00 PM,442.65,442.65,442.65,442.65,40
12/3/2018 3:00:00 PM,448.75,448.75,446.05,446.05,60
12/3/2018 2:59:00 PM,430,448.75,430,448.75,180
12/3/2018 2:58:00 PM,430,430,430,430,0
12/3/2018 2:57:00 PM,429,430,429,430,300
12/3/2018 2:56:00 PM,433.45,433.45,429,429,80
12/3/2018 2:55:00 PM,433.45,433.45,433.45,433.45,0
12/3/2018 2:54:00 PM,427.85,433.45,427.85,433.45,40
12/3/2018 2:53:00 PM,430.6,430.6,426.6,427.85,40
12/3/2018 2:52:00 PM,438,438,430.6,430.6,160
12/3/2018 2:51:00 PM,440.3,440.3,438,438,120
12/3/2018 2:50:00 PM,435.65,442,435.65,440.3,60
12/3/2018 2:49:00 PM,426.25,435.65,426.25,435.65,200
12/3/2018 2:48:00 PM,426.25,426.25,426.25,426.25,0
12/3/2018 2:47:00 PM,429.85,429.85,426.25,426.25,60
12/3/2018 2:46:00 PM,430,430,429.85,429.85,40
12/3/2018 2:45:00 PM,426.65,432,426.65,430,1600
12/3/2018 2:44:00 PM,426.65,426.65,426.65,426.65,0
12/3/2018 2:43:00 PM,424.45,426.65,420,426.65,1560
12/3/2018 2:42:00 PM,435.95,435.95,420,424.45,80
12/3/2018 2:41:00 PM,435.95,435.95,435.95,435.95,0
12/3/2018 2:40:00 PM,435.95,435.95,435.95,435.95,0
12/3/2018 2:39:00 PM,430,435.95,430,435.95,140
12/3/2018 2:38:00 PM,430,430,429.7,430,60
12/3/2018 2:37:00 PM,433.6,433.6,424.85,430,100
12/3/2018 2:36:00 PM,442.6,442.6,433.6,433.6,40
12/3/2018 2:35:00 PM,438,442.6,438,442.6,180
12/3/2018 2:34:00 PM,434.2,438,434.2,438,780
12/3/2018 2:33:00 PM,435.8,438,434.2,434.2,320
12/3/2018 2:32:00 PM,435.3,435.8,430.6,435.8,80
12/3/2018 2:31:00 PM,428.95,435.3,428.95,435.3,40
12/3/2018 2:30:00 PM,415.5,430.9,415.5,428.95,360
12/3/2018 2:29:00 PM,424.05,424.05,412.85,415.5,340
12/3/2018 2:28:00 PM,427.15,427.2,417.45,424.05,1180
12/3/2018 2:27:00 PM,431.35,431.35,425.5,427.15,60
12/3/2018 2:26:00 PM,432.45,432.45,429.9,431.35,120
12/3/2018 2:25:00 PM,441.2,441.2,431.35,432.45,520
12/3/2018 2:24:00 PM,441.2,441.2,441.2,441.2,0
12/3/2018 2:23:00 PM,444.75,444.75,441.2,441.2,80
12/3/2018 2:22:00 PM,448.95,448.95,442.7,444.75,60
12/3/2018 2:21:00 PM,449.75,449.95,448.1,448.95,120
12/3/2018 2:20:00 PM,450.8,450.8,449.75,449.75,20
12/3/2018 2:19:00 PM,450.8,450.8,450.8,450.8,0
12/3/2018 2:18:00 PM,445.05,456.4,445.05,450.8,340
12/3/2018 2:17:00 PM,447.2,447.2,445.05,445.05,160
12/3/2018 2:16:00 PM,443.95,447.1,443.95,447.1,380
12/3/2018 2:15:00 PM,443,446,432.55,443.95,220
12/3/2018 2:14:00 PM,431.35,443,431.35,443,20
12/3/2018 2:13:00 PM,436.5,436.5,431.35,431.35,40
12/3/2018 2:12:00 PM,438.6,438.6,436.5,436.5,80
12/3/2018 2:11:00 PM,450,450,438.6,438.6,80
12/3/2018 2:10:00 PM,449.15,450,443.9,450,320
12/3/2018 2:09:00 PM,437,449.15,437,449.15,120
12/3/2018 2:08:00 PM,435.55,437,435.55,437,100
12/3/2018 2:07:00 PM,436.75,436.75,429.4,435.55,180
12/3/2018 2:06:00 PM,440.1,440.1,436.75,436.75,80
12/3/2018 2:05:00 PM,430,441.8,430,440.1,300
12/3/2018 2:04:00 PM,429.85,430,429.55,430,80
12/3/2018 2:03:00 PM,439,439,429.85,429.85,1100
12/3/2018 2:02:00 PM,439.15,439.15,439,439,220
12/3/2018 2:01:00 PM,436.05,441.15,433.6,438.9,720
12/3/2018 2:00:00 PM,454.15,454.6,436.05,436.05,600
12/3/2018 1:59:00 PM,458,458,454.15,454.15,20
12/3/2018 1:58:00 PM,457.7,458,457.35,458,40
12/3/2018 1:57:00 PM,465,468,457.7,457.7,760
12/3/2018 1:56:00 PM,465.2,465.2,464.4,465,1200
12/3/2018 1:55:00 PM,457.8,465.2,457.8,465.2,80
12/3/2018 1:54:00 PM,457.8,457.8,457.8,457.8,0
12/3/2018 1:53:00 PM,457.95,457.95,457.8,457.8,20
12/3/2018 1:52:00 PM,459.7,459.7,456.2,457.95,460
12/3/2018 1:51:00 PM,456.95,459.75,456.5,459.7,100
12/3/2018 1:50:00 PM,458.15,465.95,455,456.95,2340
12/3/2018 1:49:00 PM,463.9,467.5,458.15,458.15,2040
12/3/2018 1:48:00 PM,458.75,463.9,458.75,463.9,540
12/3/2018 1:47:00 PM,460,460,458.75,458.75,120
12/3/2018 1:46:00 PM,455,460,455,460,20
12/3/2018 1:45:00 PM,451.15,455,451.15,455,200
12/3/2018 1:44:00 PM,455,455,451.15,451.15,100
12/3/2018 1:43:00 PM,455,460,455,455,280
12/3/2018 1:42:00 PM,460,460,455,455,480
12/3/2018 1:41:00 PM,459.15,467.55,459.15,460,960
12/3/2018 1:40:00 PM,455,459.15,453.25,459.15,620
12/3/2018 1:39:00 PM,443.4,455,443.4,455,80
12/3/2018 1:38:00 PM,438.05,443.4,438.05,443.4,240
12/3/2018 1:37:00 PM,435.6,438.05,435.6,438.05,180
12/3/2018 1:36:00 PM,436.5,436.5,435.6,435.6,60
12/3/2018 1:35:00 PM,439.5,439.5,430.7,436.5,260
12/3/2018 1:34:00 PM,439.5,439.5,439.5,439.5,0
12/3/2018 1:33:00 PM,431.5,440,431.5,439.5,320
12/3/2018 1:32:00 PM,433.1,433.1,430.2,431.5,240
12/3/2018 1:31:00 PM,432.55,433.1,429.3,433.1,180
12/3/2018 1:30:00 PM,438.9,442.2,430.8,432.55,660
12/3/2018 1:29:00 PM,435,443,435,438.9,1640
12/3/2018 1:28:00 PM,441.1,441.1,435,435,200
12/3/2018 1:27:00 PM,442.7,446.35,436.1,441.1,240
12/3/2018 1:26:00 PM,433.05,452,433.05,443,580
12/3/2018 1:25:00 PM,427,433.05,425.65,433.05,340
12/3/2018 1:24:00 PM,434.7,434.7,427,427,100
12/3/2018 1:23:00 PM,427,430,427,430,100
12/3/2018 1:22:00 PM,419.95,427,419.95,427,620
12/3/2018 1:21:00 PM,428.4,428.4,419,419.95,540
12/3/2018 1:20:00 PM,430.55,435,428.4,428.4,440
12/3/2018 1:19:00 PM,437.95,439.4,430.55,430.55,200
12/3/2018 1:18:00 PM,442.3,442.3,436.35,437.95,380
12/3/2018 1:17:00 PM,430.8,442.3,430.8,442.3,460
12/3/2018 1:16:00 PM,433,433,430.8,430.8,340
12/3/2018 1:15:00 PM,430.3,432.1,430.3,432.1,60
12/3/2018 1:14:00 PM,432,434,430.3,430.3,80
12/3/2018 1:13:00 PM,428,435.15,428,432,280
12/3/2018 1:12:00 PM,425,428,421.55,428,700
12/3/2018 1:11:00 PM,413.25,425,413.25,425,280
12/3/2018 1:10:00 PM,427,427,413.25,413.25,240
12/3/2018 1:09:00 PM,423,427,423,427,20
12/3/2018 1:08:00 PM,424.55,425.45,423,423,240
12/3/2018 1:07:00 PM,418,426.4,418,424.55,580
12/3/2018 1:06:00 PM,406,418,406,418,180
12/3/2018 1:05:00 PM,410,410.2,405,406,580
12/3/2018 1:04:00 PM,417,417,410,410,200
12/3/2018 1:03:00 PM,416.7,416.7,416.7,416.7,0
12/3/2018 1:02:00 PM,412.8,416.8,410.55,416.7,160
12/3/2018 1:01:00 PM,412,418,412,412.8,40
12/3/2018 1:00:00 PM,412.25,412.25,412,412,20
12/3/2018 12:59:00 PM,403.55,412.25,402.15,412.25,360
12/3/2018 12:58:00 PM,414.65,414.65,403.55,403.55,400
12/3/2018 12:57:00 PM,423.1,423.1,414.35,414.35,180
12/3/2018 12:56:00 PM,418.9,424.35,418.9,423.1,660
12/3/2018 12:55:00 PM,417.9,418.9,415.3,418.9,280
12/3/2018 12:54:00 PM,414.1,418.05,413.1,417.9,1260
12/3/2018 12:53:00 PM,418.6,418.6,413.4,414.1,380
12/3/2018 12:52:00 PM,420.6,421.85,418.6,418.6,220
12/3/2018 12:51:00 PM,422.3,422.3,420.6,420.6,80
12/3/2018 12:50:00 PM,420,422.3,417.1,422.3,240
12/3/2018 12:49:00 PM,417.65,422,416.95,420,360
12/3/2018 12:48:00 PM,420.05,421.5,417.65,417.65,260
12/3/2018 12:47:00 PM,420,421.5,416.75,420.05,640
12/3/2018 12:46:00 PM,433.25,433.25,417.4,420,260
12/3/2018 12:45:00 PM,433.25,433.25,433.25,433.25,0
12/3/2018 12:44:00 PM,436,436.1,433.25,433.25,180
12/3/2018 12:43:00 PM,443.8,443.8,436,436,160
12/3/2018 12:42:00 PM,447.9,447.9,441.3,443.8,80
12/3/2018 12:41:00 PM,445.9,447.9,444,447.9,60
12/3/2018 12:40:00 PM,435.3,449.2,435.3,445.9,720
12/3/2018 12:39:00 PM,434.75,435.3,434.75,435.3,40
12/3/2018 12:38:00 PM,434.75,434.75,434.75,434.75,0
12/3/2018 12:37:00 PM,434.75,434.75,434.75,434.75,0
12/3/2018 12:36:00 PM,436,437.25,434.75,434.75,180
12/3/2018 12:35:00 PM,437.5,437.5,435,436,40
12/3/2018 12:34:00 PM,427.95,440,425.45,437.5,540
12/3/2018 12:33:00 PM,422,427.95,422,427.95,160
12/3/2018 12:32:00 PM,422,422,422,422,0
12/3/2018 12:31:00 PM,420.9,423.4,420.9,422,40
12/3/2018 12:30:00 PM,422.65,424.5,420.9,420.9,160
12/3/2018 12:29:00 PM,420,425.15,420,422.65,80
12/3/2018 12:28:00 PM,418.95,420,418.95,420,300
12/3/2018 12:27:00 PM,423,423,417.95,418.95,40
12/3/2018 12:26:00 PM,414.6,423,414.6,423,60
12/3/2018 12:25:00 PM,419,419,414.6,414.6,40
12/3/2018 12:24:00 PM,417,419,417,419,20
12/3/2018 12:23:00 PM,417,417,417,417,0
12/3/2018 12:22:00 PM,419.3,419.3,415.6,417,140
12/3/2018 12:21:00 PM,413,421.4,411.05,419.3,240
12/3/2018 12:20:00 PM,407,416.65,407,415.45,440
12/3/2018 12:19:00 PM,407,407,407,407,100
12/3/2018 12:18:00 PM,400.65,407,398.9,407,700
12/3/2018 12:17:00 PM,407.35,408.5,398.2,400.65,4560
12/3/2018 12:16:00 PM,412.6,414.15,407.35,407.35,2560
12/3/2018 12:15:00 PM,415,415,411,412.6,680
12/3/2018 12:14:00 PM,410.3,413.55,410.3,413.55,120
12/3/2018 12:13:00 PM,417.2,417.2,405.5,410.3,1240
12/3/2018 12:12:00 PM,419,420,415,417.2,160
12/3/2018 12:11:00 PM,425.9,425.9,419,419,80
12/3/2018 12:10:00 PM,424.75,425.9,420,425.9,720
12/3/2018 12:09:00 PM,429.9,429.9,424.75,424.75,80
12/3/2018 12:08:00 PM,428.4,429.9,428,429.9,220
12/3/2018 12:07:00 PM,413,428.4,413,428.4,800
12/3/2018 12:06:00 PM,412.4,413,412.4,413,80
12/3/2018 12:05:00 PM,416,416,410,412.4,80
12/3/2018 12:04:00 PM,420.1,420.1,416,416,640
12/3/2018 12:03:00 PM,425,425,420.1,420.1,7800
12/3/2018 12:02:00 PM,425,425,425,425,0
12/3/2018 12:01:00 PM,427.5,427.5,424.9,425,1020
12/3/2018 12:00:00 PM,424,427.5,422,427.5,160
12/3/2018 11:59:00 AM,422.5,424,422.5,424,40
12/3/2018 11:58:00 AM,420,424.25,420,422.5,180
12/3/2018 11:57:00 AM,419.9,422.35,417.95,420,360
12/3/2018 11:56:00 AM,417,419.9,415.3,419.9,60
12/3/2018 11:55:00 AM,413.4,417,408.7,417,420
12/3/2018 11:54:00 AM,400,413.4,400,413.4,800
12/3/2018 11:53:00 AM,422,422,400,400,1000
12/3/2018 11:52:00 AM,422.8,422.8,420.35,422,240
12/3/2018 11:51:00 AM,420,422.8,419.7,422.8,300
12/3/2018 11:50:00 AM,416.25,421.65,416.25,420,280
12/3/2018 11:49:00 AM,426.1,426.1,414.25,416.25,180
12/3/2018 11:48:00 AM,421.15,426.1,421.15,426.1,20
12/3/2018 11:47:00 AM,423.05,423.05,414.55,421.15,1280
12/3/2018 11:46:00 AM,440,440.5,411.05,423.05,1320
12/3/2018 11:45:00 AM,444,444,440,440,100
12/3/2018 11:44:00 AM,439.25,444,439.25,444,100
12/3/2018 11:43:00 AM,442,442,438.35,439.25,220
12/3/2018 11:42:00 AM,446,446,440.45,442,340
12/3/2018 11:41:00 AM,438,440,438,440,40
12/3/2018 11:40:00 AM,442,442.5,438,438,340
12/3/2018 11:39:00 AM,439,442,433.3,442,260
12/3/2018 11:38:00 AM,445,445,434.35,439,1040
12/3/2018 11:37:00 AM,447.9,451.15,447.9,448.95,1060
12/3/2018 11:36:00 AM,443.3,447.9,440,447.9,140
12/3/2018 11:35:00 AM,436.8,443.3,436.8,443.3,280
12/3/2018 11:34:00 AM,452,452,430.35,436.8,1640
12/3/2018 11:33:00 AM,452,452,452,452,0
12/3/2018 11:32:00 AM,462.65,462.65,451.1,452,140
12/3/2018 11:31:00 AM,464.75,465,462.65,462.65,80
12/3/2018 11:30:00 AM,459.95,464.75,459.95,464.75,60
12/3/2018 11:29:00 AM,467.9,467.9,459.95,459.95,240
12/3/2018 11:28:00 AM,470.3,470.3,467.85,467.85,40
12/3/2018 11:27:00 AM,469.2,470.3,468,470.3,100
12/3/2018 11:26:00 AM,463.3,469.2,463.3,469.2,40
12/3/2018 11:25:00 AM,470,470,463.3,463.3,40
12/3/2018 11:24:00 AM,470,470,470,470,0
12/3/2018 11:23:00 AM,468.5,470,468.5,470,40
12/3/2018 11:22:00 AM,472.1,472.1,468.5,468.5,60
12/3/2018 11:21:00 AM,475.65,475.65,472.1,472.1,20
12/3/2018 11:20:00 AM,471.95,477.15,471.95,475.65,100
12/3/2018 11:19:00 AM,468.4,473,468.4,471.95,140
12/3/2018 11:18:00 AM,477.05,477.05,468.4,468.4,280
12/3/2018 11:17:00 AM,472,477.05,472,477.05,60
12/3/2018 11:16:00 AM,467,472,467,472,120
12/3/2018 11:15:00 AM,469,469,463.6,467,120
12/3/2018 11:14:00 AM,469,469,469,469,20
12/3/2018 11:13:00 AM,463,466.8,463,466.8,40
12/3/2018 11:12:00 AM,463,463,463,463,0
12/3/2018 11:11:00 AM,463,463,463,463,140
12/3/2018 11:10:00 AM,460,463,460,463,100
12/3/2018 11:09:00 AM,460,463,460,460,500
12/3/2018 11:08:00 AM,458.75,463.9,458.75,460,300
12/3/2018 11:07:00 AM,460.4,467.05,456.25,458.75,1260
12/3/2018 11:06:00 AM,447,460.4,447,460.4,60
12/3/2018 11:05:00 AM,447,447,447,447,0
12/3/2018 11:04:00 AM,455.45,455.45,447,447,100
12/3/2018 11:03:00 AM,445,455.45,445,455.45,660
12/3/2018 11:02:00 AM,445,446,445,445,500
12/3/2018 11:01:00 AM,452.3,452.3,444.4,445,380
12/3/2018 11:00:00 AM,457.55,457.55,452.3,452.3,100
12/3/2018 10:59:00 AM,461.6,461.6,457.55,457.55,40
12/3/2018 10:58:00 AM,459.95,464.45,459.95,461.6,500
12/3/2018 10:57:00 AM,456.7,457.1,456.7,457.1,20
12/3/2018 10:56:00 AM,456.6,456.7,456.6,456.7,20
12/3/2018 10:55:00 AM,455.85,456.6,455.15,456.6,340
12/3/2018 10:54:00 AM,461.1,461.1,453.5,455.65,400
12/3/2018 10:53:00 AM,457.15,461.1,457.15,461.1,420
12/3/2018 10:52:00 AM,456.9,459.55,456.9,457.15,100
12/3/2018 10:51:00 AM,450.45,456.9,447.75,456.9,1260
12/3/2018 10:50:00 AM,454.25,454.25,446.95,447.7,1540
12/3/2018 10:49:00 AM,463.2,463.2,451.7,454.65,720
12/3/2018 10:48:00 AM,455.3,463.2,454.85,463.2,660
12/3/2018 10:47:00 AM,455.8,459,454.9,455.2,1360
12/3/2018 10:46:00 AM,467.45,467.45,455.05,455.8,1080
12/3/2018 10:45:00 AM,469.7,469.7,466.05,467.35,340
12/3/2018 10:44:00 AM,466.55,471.1,466.55,469.7,380
12/3/2018 10:43:00 AM,466.1,467,465.8,466.55,420
12/3/2018 10:42:00 AM,475.5,475.5,468.3,468.85,60
12/3/2018 10:41:00 AM,476.75,476.75,475.5,475.5,20
12/3/2018 10:40:00 AM,477.35,477.35,476.75,476.75,40
12/3/2018 10:39:00 AM,482.15,482.15,477.35,477.35,40
12/3/2018 10:38:00 AM,483.95,483.95,481.2,482.15,60
12/3/2018 10:37:00 AM,486.2,486.2,483.3,483.95,40
12/3/2018 10:36:00 AM,491.4,491.4,486.2,486.2,640
12/3/2018 10:35:00 AM,481.35,493.3,481.35,491.4,840
12/3/2018 10:34:00 AM,479.7,484.55,479.6,481.35,660
12/3/2018 10:33:00 AM,485.4,485.4,482.15,482.6,200
12/3/2018 10:32:00 AM,483.25,487.5,483.25,485.4,240
12/3/2018 10:31:00 AM,475.65,483.25,475.65,483.25,400
12/3/2018 10:30:00 AM,474.3,475.65,473.45,475.65,60
12/3/2018 10:29:00 AM,474.3,474.3,474.3,474.3,0
12/3/2018 10:28:00 AM,470.05,474.3,470.05,474.3,180
12/3/2018 10:27:00 AM,470.05,470.05,470.05,470.05,0
12/3/2018 10:26:00 AM,457.4,471.6,457.4,470.05,180
12/3/2018 10:25:00 AM,460.15,460.15,457.4,457.4,20
12/3/2018 10:24:00 AM,456.95,460.15,453.8,460.15,700
12/3/2018 10:23:00 AM,463.2,463.2,456.05,456.95,380
12/3/2018 10:22:00 AM,463.2,463.2,463.2,463.2,0
12/3/2018 10:21:00 AM,460.8,464,460.8,463.2,80
12/3/2018 10:20:00 AM,464.05,465.7,460.8,460.8,240
12/3/2018 10:19:00 AM,464.7,464.7,464.05,464.05,20
12/3/2018 10:18:00 AM,467.65,470.55,464.7,464.7,120
12/3/2018 10:17:00 AM,467.7,470,467.65,467.65,40
12/3/2018 10:16:00 AM,455.65,467.7,454.8,467.7,280
12/3/2018 10:15:00 AM,455.15,455.65,455.15,455.65,20
12/3/2018 10:14:00 AM,457.55,459.85,455.15,455.15,140
12/3/2018 10:13:00 AM,454.8,458.05,454.55,457.55,420
12/3/2018 10:12:00 AM,463,463,454.8,454.8,1260
12/3/2018 10:11:00 AM,466.1,466.1,463,463,40
12/3/2018 10:10:00 AM,466.65,467.7,461.8,466.1,140
12/3/2018 10:09:00 AM,465.1,466.65,462.85,466.65,500
12/3/2018 10:08:00 AM,465.75,470.5,465,465.1,420
12/3/2018 10:07:00 AM,467.95,470.1,464.9,465.75,940
12/3/2018 10:06:00 AM,468.15,468.45,467.55,467.95,280
12/3/2018 10:05:00 AM,470.05,470.05,465.85,468.15,1340
12/3/2018 10:04:00 AM,462.15,470.05,462.15,470.05,140
12/3/2018 10:03:00 AM,469.3,469.3,462.15,462.15,20
12/3/2018 10:02:00 AM,469.3,469.3,469.3,469.3,0
12/3/2018 10:01:00 AM,473.85,474,469.3,469.3,940
12/3/2018 10:00:00 AM,473.95,476,473,473.85,260
12/3/2018 9:59:00 AM,466.85,473.95,466.85,473.95,40
12/3/2018 9:58:00 AM,461.6,468.3,461.6,466.85,200
12/3/2018 9:57:00 AM,467.1,467.1,461.5,461.6,900
12/3/2018 9:56:00 AM,472.2,472.2,466.4,467.1,2380
12/3/2018 9:55:00 AM,477.3,478.85,472.2,472.2,4820
12/3/2018 9:54:00 AM,473.45,477.9,472.7,477.3,5200
12/3/2018 9:53:00 AM,475.15,477.25,472.65,475.55,2660
12/3/2018 9:52:00 AM,473.65,475.15,472.8,475.15,300
12/3/2018 9:51:00 AM,475,476.7,472,472,520
12/3/2018 9:50:00 AM,471.85,475.55,469.15,475,3100
12/3/2018 9:49:00 AM,475,475,464.9,471.85,2580
12/3/2018 9:48:00 AM,461.3,475,461.3,475,720
12/3/2018 9:47:00 AM,465.9,465.9,461.3,461.3,100
12/3/2018 9:46:00 AM,460.1,465.9,459.35,465.9,260
12/3/2018 9:45:00 AM,462.05,462.05,459.1,460.1,780
12/3/2018 9:44:00 AM,454.05,460.7,454,460.7,340
12/3/2018 9:43:00 AM,454.05,458.35,454.05,454.05,80
12/3/2018 9:42:00 AM,448.6,454.05,448.6,454.05,180
12/3/2018 9:41:00 AM,448.6,450,448.6,448.6,120
12/3/2018 9:40:00 AM,445,448.6,445,448.6,100
12/3/2018 9:39:00 AM,440.3,445,438.6,445,200
12/3/2018 9:38:00 AM,455.55,455.55,440.3,440.3,620
12/3/2018 9:37:00 AM,463,463,454.65,455.55,240
12/3/2018 9:36:00 AM,456.25,463,456.25,463,840
12/3/2018 9:35:00 AM,448.45,459.8,448.45,456.25,500
12/3/2018 9:34:00 AM,451.55,451.55,446.7,448.45,1140
12/3/2018 9:33:00 AM,434.05,451.55,431.55,451.55,640
12/3/2018 9:32:00 AM,443.25,445.2,440,440,580
12/3/2018 9:31:00 AM,442.65,453.5,442.1,443.25,2240
12/3/2018 9:30:00 AM,452.35,452.35,432.1,442.65,3200
12/3/2018 9:29:00 AM,446,455,444.65,450.4,3580
12/3/2018 9:28:00 AM,453,453,445.1,446.25,2240
12/3/2018 9:27:00 AM,444.1,453.65,443.7,453,720
12/3/2018 9:26:00 AM,455.05,455.25,439.65,445,2860
12/3/2018 9:25:00 AM,461.5,461.65,451.95,456.85,3940
12/3/2018 9:24:00 AM,469.7,469.7,461,461,700
12/3/2018 9:23:00 AM,465.55,473.7,463.55,469.7,620
12/3/2018 9:22:00 AM,471.25,474.4,457.7,465.5,1420
12/3/2018 9:21:00 AM,477.1,477.1,462.9,471.25,1720
12/3/2018 9:20:00 AM,481,488.1,477.1,477.1,680
12/3/2018 9:19:00 AM,482.9,492.65,482.9,484.2,580
12/3/2018 9:18:00 AM,474.2,482.95,474.2,482.9,1440
12/3/2018 9:17:00 AM,484.3,484.3,470.95,475.75,1680
12/3/2018 9:16:00 AM,489,504.9,485.7,487.25,1440
12/3/2018 9:15:00 AM,520,522.2,476.55,484.2,1340
