Date,USDINR18DEC70.75CE O,USDINR18DEC70.75CE H,USDINR18DEC70.75CE L,USDINR18DEC70.75CE C,USDINR18DEC70.75CE V
12/3/2018 4:59:00 PM,0.5525,0.565,0.5525,0.565,41
12/3/2018 4:58:00 PM,0.5525,0.5525,0.5525,0.5525,0
12/3/2018 4:57:00 PM,0.545,0.5525,0.545,0.5525,198
12/3/2018 4:56:00 PM,0.5425,0.55,0.5425,0.545,130
12/3/2018 4:55:00 PM,0.5475,0.5475,0.5425,0.5425,242
12/3/2018 4:54:00 PM,0.545,0.5475,0.54,0.5475,167
12/3/2018 4:53:00 PM,0.55,0.55,0.545,0.545,226
12/3/2018 4:52:00 PM,0.555,0.555,0.55,0.55,301
12/3/2018 4:51:00 PM,0.555,0.555,0.555,0.555,0
12/3/2018 4:50:00 PM,0.555,0.56,0.555,0.555,45
12/3/2018 4:49:00 PM,0.5475,0.555,0.5475,0.555,38
12/3/2018 4:48:00 PM,0.5475,0.5475,0.5475,0.5475,1
12/3/2018 4:47:00 PM,0.565,0.565,0.565,0.565,0
12/3/2018 4:46:00 PM,0.565,0.565,0.565,0.565,0
12/3/2018 4:45:00 PM,0.555,0.565,0.555,0.565,195
12/3/2018 4:44:00 PM,0.555,0.555,0.5525,0.555,145
12/3/2018 4:43:00 PM,0.555,0.555,0.555,0.555,0
12/3/2018 4:42:00 PM,0.5525,0.555,0.5525,0.555,140
12/3/2018 4:41:00 PM,0.575,0.575,0.5475,0.5525,397
12/3/2018 4:40:00 PM,0.5625,0.575,0.5625,0.575,209
12/3/2018 4:39:00 PM,0.56,0.57,0.56,0.5625,322
12/3/2018 4:38:00 PM,0.55,0.56,0.55,0.56,442
12/3/2018 4:37:00 PM,0.55,0.55,0.55,0.55,900
12/3/2018 4:36:00 PM,0.56,0.56,0.55,0.55,79
12/3/2018 4:35:00 PM,0.555,0.56,0.555,0.56,100
12/3/2018 4:34:00 PM,0.5525,0.56,0.5525,0.555,356
12/3/2018 4:33:00 PM,0.5475,0.5525,0.5475,0.5525,452
12/3/2018 4:32:00 PM,0.5375,0.545,0.5325,0.545,220
12/3/2018 4:31:00 PM,0.53,0.5375,0.53,0.5375,148
12/3/2018 4:30:00 PM,0.5275,0.535,0.5275,0.53,167
12/3/2018 4:29:00 PM,0.525,0.5275,0.525,0.5275,70
12/3/2018 4:28:00 PM,0.5225,0.525,0.5225,0.525,90
12/3/2018 4:27:00 PM,0.5275,0.5275,0.52,0.5225,110
12/3/2018 4:26:00 PM,0.5175,0.5275,0.5175,0.5275,50
12/3/2018 4:25:00 PM,0.5175,0.5175,0.5175,0.5175,0
12/3/2018 4:24:00 PM,0.5175,0.5175,0.5175,0.5175,0
12/3/2018 4:23:00 PM,0.5175,0.5175,0.5175,0.5175,0
12/3/2018 4:22:00 PM,0.5175,0.5175,0.5175,0.5175,0
12/3/2018 4:21:00 PM,0.52,0.52,0.5175,0.5175,70
12/3/2018 4:20:00 PM,0.5125,0.5225,0.5125,0.52,392
12/3/2018 4:19:00 PM,0.51,0.5125,0.51,0.5125,10
12/3/2018 4:18:00 PM,0.51,0.51,0.51,0.51,0
12/3/2018 4:17:00 PM,0.515,0.515,0.5075,0.51,144
12/3/2018 4:16:00 PM,0.52,0.52,0.515,0.515,391
12/3/2018 4:15:00 PM,0.525,0.525,0.52,0.52,11
12/3/2018 4:14:00 PM,0.52,0.525,0.52,0.525,23
12/3/2018 4:13:00 PM,0.5225,0.5225,0.5175,0.52,416
12/3/2018 4:12:00 PM,0.5275,0.5275,0.5225,0.5225,45
12/3/2018 4:11:00 PM,0.5275,0.5275,0.5275,0.5275,12
12/3/2018 4:10:00 PM,0.53,0.53,0.5275,0.5275,76
12/3/2018 4:09:00 PM,0.535,0.54,0.53,0.53,884
12/3/2018 4:08:00 PM,0.53,0.535,0.53,0.535,5
12/3/2018 4:07:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 4:06:00 PM,0.5325,0.5325,0.5275,0.53,359
12/3/2018 4:05:00 PM,0.53,0.535,0.53,0.5325,435
12/3/2018 4:04:00 PM,0.5275,0.5325,0.5275,0.53,215
12/3/2018 4:03:00 PM,0.52,0.5275,0.52,0.5275,109
12/3/2018 4:02:00 PM,0.5125,0.52,0.5125,0.52,59
12/3/2018 4:01:00 PM,0.51,0.515,0.51,0.5125,105
12/3/2018 4:00:00 PM,0.5,0.51,0.5,0.51,221
12/3/2018 3:59:00 PM,0.5075,0.5075,0.5,0.5,26
12/3/2018 3:58:00 PM,0.5,0.5075,0.5,0.5075,196
12/3/2018 3:57:00 PM,0.49,0.5,0.49,0.5,45
12/3/2018 3:56:00 PM,0.495,0.495,0.49,0.49,5
12/3/2018 3:55:00 PM,0.495,0.495,0.495,0.495,0
12/3/2018 3:54:00 PM,0.495,0.495,0.495,0.495,0
12/3/2018 3:53:00 PM,0.49,0.495,0.49,0.495,5
12/3/2018 3:52:00 PM,0.4925,0.4925,0.49,0.49,5
12/3/2018 3:51:00 PM,0.49,0.4925,0.49,0.4925,12
12/3/2018 3:50:00 PM,0.4825,0.49,0.4825,0.49,100
12/3/2018 3:49:00 PM,0.485,0.485,0.48,0.4825,166
12/3/2018 3:48:00 PM,0.4925,0.4925,0.485,0.485,10
12/3/2018 3:47:00 PM,0.4925,0.4925,0.4925,0.4925,20
12/3/2018 3:46:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 3:45:00 PM,0.4875,0.4925,0.4875,0.4925,365
12/3/2018 3:44:00 PM,0.4675,0.49,0.4675,0.4875,436
12/3/2018 3:43:00 PM,0.4625,0.4675,0.4625,0.4675,25
12/3/2018 3:42:00 PM,0.46,0.4625,0.46,0.4625,75
12/3/2018 3:41:00 PM,0.46,0.46,0.46,0.46,0
12/3/2018 3:40:00 PM,0.4525,0.46,0.4525,0.46,130
12/3/2018 3:39:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 3:38:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 3:37:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 3:36:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 3:35:00 PM,0.455,0.455,0.4525,0.4525,54
12/3/2018 3:34:00 PM,0.4425,0.455,0.4425,0.455,110
12/3/2018 3:33:00 PM,0.4425,0.4425,0.4425,0.4425,16
12/3/2018 3:32:00 PM,0.4425,0.4425,0.4425,0.4425,0
12/3/2018 3:31:00 PM,0.4325,0.4425,0.4325,0.4425,221
12/3/2018 3:30:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 3:29:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 3:28:00 PM,0.435,0.435,0.4325,0.4325,10
12/3/2018 3:27:00 PM,0.435,0.435,0.435,0.435,20
12/3/2018 3:26:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 3:25:00 PM,0.44,0.44,0.4325,0.4325,5
12/3/2018 3:24:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 3:23:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 3:22:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 3:21:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 3:20:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 3:19:00 PM,0.4375,0.44,0.4375,0.44,1
12/3/2018 3:18:00 PM,0.4475,0.4475,0.4375,0.4375,708
12/3/2018 3:17:00 PM,0.455,0.455,0.4475,0.4475,204
12/3/2018 3:16:00 PM,0.455,0.455,0.455,0.455,0
12/3/2018 3:15:00 PM,0.455,0.455,0.455,0.455,0
12/3/2018 3:14:00 PM,0.4525,0.455,0.4525,0.455,1
12/3/2018 3:13:00 PM,0.46,0.46,0.4525,0.4525,179
12/3/2018 3:12:00 PM,0.46,0.46,0.46,0.46,0
12/3/2018 3:11:00 PM,0.46,0.4625,0.46,0.46,252
12/3/2018 3:10:00 PM,0.4675,0.4675,0.46,0.46,18
12/3/2018 3:09:00 PM,0.4675,0.4675,0.4675,0.4675,0
12/3/2018 3:08:00 PM,0.4525,0.4675,0.4525,0.4675,180
12/3/2018 3:07:00 PM,0.4575,0.4575,0.4525,0.4525,8
12/3/2018 3:06:00 PM,0.4575,0.4575,0.4575,0.4575,0
12/3/2018 3:05:00 PM,0.4575,0.4575,0.4575,0.4575,0
12/3/2018 3:04:00 PM,0.4575,0.4575,0.4575,0.4575,0
12/3/2018 3:03:00 PM,0.4575,0.4575,0.4575,0.4575,0
12/3/2018 3:02:00 PM,0.4575,0.4575,0.4575,0.4575,0
12/3/2018 3:01:00 PM,0.46,0.46,0.4575,0.4575,40
12/3/2018 3:00:00 PM,0.45,0.465,0.45,0.46,100
12/3/2018 2:59:00 PM,0.45,0.45,0.45,0.45,0
12/3/2018 2:58:00 PM,0.45,0.45,0.45,0.45,0
12/3/2018 2:57:00 PM,0.45,0.45,0.45,0.45,0
12/3/2018 2:56:00 PM,0.44,0.45,0.44,0.45,1
12/3/2018 2:55:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 2:54:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 2:53:00 PM,0.435,0.44,0.435,0.44,1
12/3/2018 2:52:00 PM,0.435,0.435,0.435,0.435,0
12/3/2018 2:51:00 PM,0.43,0.435,0.43,0.435,7
12/3/2018 2:50:00 PM,0.425,0.425,0.425,0.425,1
12/3/2018 2:49:00 PM,0.425,0.425,0.425,0.425,1
12/3/2018 2:48:00 PM,0.42,0.425,0.42,0.425,1
12/3/2018 2:47:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:46:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:45:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:44:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:43:00 PM,0.4175,0.42,0.4175,0.42,136
12/3/2018 2:42:00 PM,0.4175,0.4175,0.4175,0.4175,0
12/3/2018 2:41:00 PM,0.4175,0.4175,0.4175,0.4175,0
12/3/2018 2:40:00 PM,0.4175,0.4175,0.4175,0.4175,0
12/3/2018 2:39:00 PM,0.4175,0.4175,0.4175,0.4175,0
12/3/2018 2:38:00 PM,0.415,0.4175,0.415,0.4175,1
12/3/2018 2:37:00 PM,0.4125,0.415,0.4125,0.415,1
12/3/2018 2:36:00 PM,0.4125,0.4125,0.4125,0.4125,20
12/3/2018 2:35:00 PM,0.4175,0.4175,0.4125,0.4125,3
12/3/2018 2:34:00 PM,0.42,0.42,0.4175,0.4175,47
12/3/2018 2:33:00 PM,0.42,0.42,0.4175,0.42,824
12/3/2018 2:32:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:31:00 PM,0.4225,0.4225,0.42,0.42,90
12/3/2018 2:30:00 PM,0.42,0.4225,0.42,0.4225,5
12/3/2018 2:29:00 PM,0.4175,0.42,0.4175,0.42,46
12/3/2018 2:28:00 PM,0.4175,0.4175,0.4175,0.4175,5
12/3/2018 2:27:00 PM,0.425,0.425,0.4175,0.4175,302
12/3/2018 2:26:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:25:00 PM,0.425,0.425,0.425,0.425,133
12/3/2018 2:24:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:23:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:22:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:21:00 PM,0.425,0.425,0.425,0.425,6
12/3/2018 2:20:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:19:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:18:00 PM,0.4275,0.4275,0.425,0.425,19
12/3/2018 2:17:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 2:16:00 PM,0.4275,0.4275,0.4275,0.4275,18
12/3/2018 2:15:00 PM,0.4275,0.43,0.4275,0.4275,180
12/3/2018 2:14:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 2:13:00 PM,0.425,0.4275,0.425,0.4275,7
12/3/2018 2:12:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:11:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:10:00 PM,0.43,0.43,0.425,0.425,12
12/3/2018 2:09:00 PM,0.43,0.43,0.43,0.43,0
12/3/2018 2:08:00 PM,0.425,0.43,0.425,0.43,9
12/3/2018 2:07:00 PM,0.425,0.425,0.425,0.425,71
12/3/2018 2:06:00 PM,0.425,0.425,0.425,0.425,0
12/3/2018 2:05:00 PM,0.4275,0.4275,0.425,0.425,25
12/3/2018 2:04:00 PM,0.4225,0.4275,0.4225,0.4275,80
12/3/2018 2:03:00 PM,0.42,0.4225,0.42,0.4225,26
12/3/2018 2:02:00 PM,0.4125,0.42,0.4125,0.42,19
12/3/2018 2:01:00 PM,0.425,0.425,0.4125,0.4125,547
12/3/2018 2:00:00 PM,0.4275,0.4275,0.4225,0.425,23
12/3/2018 1:59:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 1:58:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 1:57:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 1:56:00 PM,0.435,0.435,0.4275,0.4275,45
12/3/2018 1:55:00 PM,0.435,0.435,0.435,0.435,0
12/3/2018 1:54:00 PM,0.435,0.435,0.435,0.435,0
12/3/2018 1:53:00 PM,0.4475,0.4475,0.435,0.435,435
12/3/2018 1:52:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:51:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:50:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:49:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:48:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:47:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:46:00 PM,0.4525,0.4525,0.4475,0.4475,110
12/3/2018 1:45:00 PM,0.465,0.465,0.4525,0.4525,80
12/3/2018 1:44:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:43:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:42:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:41:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:40:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:39:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 1:38:00 PM,0.4725,0.4725,0.465,0.465,1
12/3/2018 1:37:00 PM,0.4725,0.4725,0.4725,0.4725,0
12/3/2018 1:36:00 PM,0.4725,0.4725,0.4725,0.4725,0
12/3/2018 1:35:00 PM,0.4675,0.4725,0.4675,0.4725,35
12/3/2018 1:34:00 PM,0.4675,0.4675,0.4675,0.4675,0
12/3/2018 1:33:00 PM,0.4675,0.4675,0.465,0.4675,20
12/3/2018 1:32:00 PM,0.465,0.4675,0.465,0.4675,1
12/3/2018 1:31:00 PM,0.47,0.47,0.465,0.465,250
12/3/2018 1:30:00 PM,0.46,0.4725,0.46,0.47,128
12/3/2018 1:29:00 PM,0.455,0.465,0.455,0.46,167
12/3/2018 1:28:00 PM,0.4425,0.455,0.4425,0.455,461
12/3/2018 1:27:00 PM,0.4425,0.4425,0.4425,0.4425,18
12/3/2018 1:26:00 PM,0.445,0.445,0.4425,0.4425,280
12/3/2018 1:25:00 PM,0.44,0.44,0.4375,0.4375,50
12/3/2018 1:24:00 PM,0.445,0.445,0.44,0.44,90
12/3/2018 1:23:00 PM,0.44,0.445,0.44,0.445,60
12/3/2018 1:22:00 PM,0.4375,0.4425,0.4375,0.44,240
12/3/2018 1:21:00 PM,0.4375,0.4375,0.4375,0.4375,6
12/3/2018 1:20:00 PM,0.44,0.44,0.435,0.4375,102
12/3/2018 1:19:00 PM,0.44,0.44,0.44,0.44,90
12/3/2018 1:18:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 1:17:00 PM,0.4375,0.44,0.4375,0.44,75
12/3/2018 1:16:00 PM,0.435,0.4375,0.435,0.4375,60
12/3/2018 1:15:00 PM,0.435,0.435,0.4325,0.435,75
12/3/2018 1:14:00 PM,0.4375,0.4375,0.435,0.435,12
12/3/2018 1:13:00 PM,0.44,0.44,0.435,0.4375,281
12/3/2018 1:12:00 PM,0.44,0.44,0.44,0.44,0
12/3/2018 1:11:00 PM,0.4425,0.4425,0.44,0.44,61
12/3/2018 1:10:00 PM,0.4425,0.4425,0.4425,0.4425,0
12/3/2018 1:09:00 PM,0.4475,0.4475,0.4425,0.4425,71
12/3/2018 1:08:00 PM,0.4475,0.4475,0.4475,0.4475,0
12/3/2018 1:07:00 PM,0.4425,0.4475,0.4425,0.4475,135
12/3/2018 1:06:00 PM,0.44,0.4425,0.44,0.4425,50
12/3/2018 1:05:00 PM,0.4425,0.4425,0.44,0.44,8
12/3/2018 1:04:00 PM,0.4325,0.4425,0.4325,0.4425,90
12/3/2018 1:03:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 1:02:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 1:01:00 PM,0.435,0.435,0.4325,0.4325,92
