Date,USDINR18DECFUT O,USDINR18DECFUT H,USDINR18DECFUT L,USDINR18DECFUT C,USDINR18DECFUT V
11/30/2018 4:59:00 PM,69.79,69.7925,69.78,69.785,8682
11/30/2018 4:58:00 PM,69.7925,69.795,69.7875,69.7875,3830
11/30/2018 4:57:00 PM,69.7875,69.805,69.7875,69.795,9394
11/30/2018 4:56:00 PM,69.805,69.8075,69.7875,69.7925,10743
11/30/2018 4:55:00 PM,69.8275,69.83,69.805,69.805,7546
11/30/2018 4:54:00 PM,69.835,69.835,69.8225,69.83,13720
11/30/2018 4:53:00 PM,69.8475,69.85,69.83,69.835,5293
11/30/2018 4:52:00 PM,69.855,69.855,69.8475,69.8475,3611
11/30/2018 4:51:00 PM,69.85,69.8575,69.845,69.855,4462
11/30/2018 4:50:00 PM,69.8625,69.8625,69.84,69.85,4535
11/30/2018 4:49:00 PM,69.87,69.875,69.86,69.86,1873
11/30/2018 4:48:00 PM,69.865,69.8725,69.86,69.87,1090
11/30/2018 4:47:00 PM,69.87,69.88,69.865,69.865,5145
11/30/2018 4:46:00 PM,69.87,69.8725,69.8575,69.87,16402
11/30/2018 4:45:00 PM,69.8625,69.875,69.8625,69.87,12750
11/30/2018 4:44:00 PM,69.8625,69.865,69.8625,69.8625,10630
11/30/2018 4:43:00 PM,69.865,69.87,69.8575,69.8625,7981
11/30/2018 4:42:00 PM,69.8625,69.87,69.855,69.8625,8010
11/30/2018 4:41:00 PM,69.855,69.865,69.855,69.8625,3002
11/30/2018 4:40:00 PM,69.875,69.875,69.8525,69.855,2712
11/30/2018 4:39:00 PM,69.8725,69.875,69.87,69.8725,2434
11/30/2018 4:38:00 PM,69.89,69.89,69.8725,69.8725,2515
11/30/2018 4:37:00 PM,69.885,69.895,69.885,69.89,1213
11/30/2018 4:36:00 PM,69.8825,69.89,69.88,69.885,2040
11/30/2018 4:35:00 PM,69.87,69.885,69.8675,69.8825,2374
11/30/2018 4:34:00 PM,69.865,69.875,69.8625,69.87,2135
11/30/2018 4:33:00 PM,69.865,69.8675,69.8375,69.865,29434
11/30/2018 4:32:00 PM,69.9025,69.905,69.86,69.865,38828
11/30/2018 4:31:00 PM,69.8975,69.905,69.89,69.9025,5279
11/30/2018 4:30:00 PM,69.885,69.9,69.885,69.9,1710
11/30/2018 4:29:00 PM,69.8925,69.895,69.8825,69.885,3326
11/30/2018 4:28:00 PM,69.8775,69.8925,69.8775,69.8925,1760
11/30/2018 4:27:00 PM,69.8725,69.89,69.8725,69.88,3338
11/30/2018 4:26:00 PM,69.8825,69.8825,69.8675,69.8725,3642
11/30/2018 4:25:00 PM,69.88,69.89,69.8775,69.88,7208
11/30/2018 4:24:00 PM,69.89,69.89,69.87,69.88,7464
11/30/2018 4:23:00 PM,69.89,69.895,69.88,69.89,18402
11/30/2018 4:22:00 PM,69.87,69.8925,69.87,69.8925,6022
11/30/2018 4:21:00 PM,69.8625,69.87,69.8525,69.87,10881
11/30/2018 4:20:00 PM,69.88,69.895,69.8625,69.8675,13521
11/30/2018 4:19:00 PM,69.9175,69.92,69.88,69.88,12923
11/30/2018 4:18:00 PM,69.9275,69.9325,69.915,69.9175,2645
11/30/2018 4:17:00 PM,69.9325,69.9375,69.92,69.9275,3768
11/30/2018 4:16:00 PM,69.925,69.9325,69.925,69.9325,5529
11/30/2018 4:15:00 PM,69.9225,69.9325,69.92,69.925,3258
11/30/2018 4:14:00 PM,69.925,69.925,69.9075,69.925,10048
11/30/2018 4:13:00 PM,69.94,69.9475,69.92,69.9275,5513
11/30/2018 4:12:00 PM,69.93,69.94,69.93,69.9375,3249
11/30/2018 4:11:00 PM,69.9425,69.945,69.925,69.93,14138
11/30/2018 4:10:00 PM,69.95,69.9525,69.945,69.945,6394
11/30/2018 4:09:00 PM,69.965,69.97,69.95,69.95,14056
11/30/2018 4:08:00 PM,69.9725,69.9725,69.965,69.965,1598
11/30/2018 4:07:00 PM,69.9675,69.9775,69.9675,69.9775,894
11/30/2018 4:06:00 PM,69.965,69.9775,69.965,69.9675,902
11/30/2018 4:05:00 PM,69.97,69.975,69.965,69.965,3912
11/30/2018 4:04:00 PM,69.9825,69.985,69.97,69.97,1351
11/30/2018 4:03:00 PM,69.9875,69.9925,69.9825,69.9825,2300
11/30/2018 4:02:00 PM,69.975,69.9875,69.975,69.9875,289
11/30/2018 4:01:00 PM,69.98,69.98,69.9675,69.975,1122
11/30/2018 4:00:00 PM,69.975,69.9825,69.9725,69.98,1244
11/30/2018 3:59:00 PM,69.97,69.9825,69.965,69.975,4401
11/30/2018 3:58:00 PM,69.985,69.9925,69.97,69.97,4343
11/30/2018 3:57:00 PM,69.9925,69.9925,69.98,69.9875,2215
11/30/2018 3:56:00 PM,70.005,70.0075,69.9925,69.995,761
11/30/2018 3:55:00 PM,70.005,70.0075,70.0025,70.005,572
11/30/2018 3:54:00 PM,70,70.01,70,70,1346
11/30/2018 3:53:00 PM,70.0175,70.0175,70,70,714
11/30/2018 3:52:00 PM,70.0125,70.0175,70.0125,70.0175,207
11/30/2018 3:51:00 PM,70.0125,70.0125,70.01,70.0125,138
11/30/2018 3:50:00 PM,70.0125,70.0125,70.005,70.01,994
11/30/2018 3:49:00 PM,70.0225,70.025,70.01,70.0125,699
11/30/2018 3:48:00 PM,70.0125,70.025,70.01,70.025,298
11/30/2018 3:47:00 PM,70.0125,70.0175,70.0075,70.0125,1531
11/30/2018 3:46:00 PM,70.0075,70.015,70.0075,70.015,1102
11/30/2018 3:45:00 PM,70,70.0075,69.9975,70.0075,1614
11/30/2018 3:44:00 PM,69.995,70.005,69.995,70,452
11/30/2018 3:43:00 PM,70,70.0075,69.995,69.995,2471
11/30/2018 3:42:00 PM,69.9825,70,69.9825,70,5616
11/30/2018 3:41:00 PM,69.9775,69.9925,69.975,69.9825,3232
11/30/2018 3:40:00 PM,69.975,69.985,69.9725,69.975,4243
11/30/2018 3:39:00 PM,70.02,70.0225,69.9725,69.975,10288
11/30/2018 3:38:00 PM,70.0225,70.025,70.0175,70.02,456
11/30/2018 3:37:00 PM,70.0225,70.025,70.0175,70.0225,2058
11/30/2018 3:36:00 PM,70.0275,70.0275,70.015,70.0275,1755
11/30/2018 3:35:00 PM,70.0225,70.03,70.02,70.0275,2311
11/30/2018 3:34:00 PM,70.015,70.025,70.0125,70.025,3711
11/30/2018 3:33:00 PM,70.0175,70.0225,70.0075,70.0175,3892
11/30/2018 3:32:00 PM,70.045,70.045,70.0225,70.025,1702
11/30/2018 3:31:00 PM,70.0475,70.055,70.0425,70.0425,3827
11/30/2018 3:30:00 PM,70.0425,70.05,70.035,70.0475,2396
11/30/2018 3:29:00 PM,70.0275,70.0375,70.0275,70.0325,1701
11/30/2018 3:28:00 PM,70.01,70.0275,70.01,70.025,1030
11/30/2018 3:27:00 PM,70.0125,70.015,70.0075,70.01,1008
11/30/2018 3:26:00 PM,70.0125,70.02,70.0125,70.015,1534
11/30/2018 3:25:00 PM,70.0175,70.0175,70.01,70.0125,876
11/30/2018 3:24:00 PM,70.0275,70.03,70.0125,70.0175,2449
11/30/2018 3:23:00 PM,70.03,70.0325,70.025,70.03,1114
11/30/2018 3:22:00 PM,70.045,70.045,70.0325,70.0325,736
11/30/2018 3:21:00 PM,70.045,70.045,70.04,70.045,706
11/30/2018 3:20:00 PM,70.025,70.0425,70.025,70.0425,1497
11/30/2018 3:19:00 PM,70.02,70.0275,70.02,70.025,735
11/30/2018 3:18:00 PM,70.0275,70.0325,70.0225,70.0225,898
11/30/2018 3:17:00 PM,70.03,70.03,70.0225,70.0275,1883
11/30/2018 3:16:00 PM,70.04,70.04,70.0275,70.03,2233
11/30/2018 3:15:00 PM,70.0425,70.045,70.035,70.04,2204
11/30/2018 3:14:00 PM,70.0475,70.0525,70.0325,70.0425,2498
11/30/2018 3:13:00 PM,70.0625,70.0625,70.0475,70.0475,1102
11/30/2018 3:12:00 PM,70.055,70.065,70.055,70.0625,1128
11/30/2018 3:11:00 PM,70.065,70.07,70.0525,70.055,2370
11/30/2018 3:10:00 PM,70.075,70.075,70.065,70.065,846
11/30/2018 3:09:00 PM,70.08,70.085,70.075,70.075,4787
11/30/2018 3:08:00 PM,70.07,70.08,70.07,70.08,1650
11/30/2018 3:07:00 PM,70.08,70.08,70.07,70.07,992
11/30/2018 3:06:00 PM,70.0725,70.0825,70.07,70.08,3711
11/30/2018 3:05:00 PM,70.07,70.075,70.0625,70.0725,2614
11/30/2018 3:04:00 PM,70.0825,70.0875,70.065,70.07,6243
11/30/2018 3:03:00 PM,70.0725,70.085,70.0725,70.0825,1160
11/30/2018 3:02:00 PM,70.0775,70.0775,70.0675,70.0725,680
11/30/2018 3:01:00 PM,70.065,70.0775,70.065,70.0775,1724
11/30/2018 3:00:00 PM,70.0625,70.065,70.0525,70.065,1771
11/30/2018 2:59:00 PM,70.0825,70.085,70.0625,70.0625,6215
11/30/2018 2:58:00 PM,70.0925,70.0925,70.0775,70.0825,996
11/30/2018 2:57:00 PM,70.1,70.1,70.0875,70.0925,2325
11/30/2018 2:56:00 PM,70.0875,70.1025,70.085,70.0975,3861
11/30/2018 2:55:00 PM,70.0925,70.0975,70.085,70.0875,3398
11/30/2018 2:54:00 PM,70.09,70.0975,70.085,70.0975,2138
11/30/2018 2:53:00 PM,70.075,70.105,70.07,70.095,7281
11/30/2018 2:52:00 PM,70.0625,70.0825,70.06,70.0825,3245
11/30/2018 2:51:00 PM,70.0675,70.0725,70.0575,70.0625,6760
11/30/2018 2:50:00 PM,70.0725,70.075,70.0675,70.07,2354
11/30/2018 2:49:00 PM,70.0825,70.0825,70.07,70.0725,12393
11/30/2018 2:48:00 PM,70.06,70.085,70.06,70.0825,14694
11/30/2018 2:47:00 PM,70.0275,70.0675,70.0275,70.06,15104
11/30/2018 2:46:00 PM,70.005,70.03,70.005,70.0275,6076
11/30/2018 2:45:00 PM,70.0075,70.0075,69.995,70.005,792
11/30/2018 2:44:00 PM,70.0025,70.0075,70.0025,70.0075,406
11/30/2018 2:43:00 PM,70.0025,70.0075,69.995,70.0075,1660
11/30/2018 2:42:00 PM,70.0025,70.005,70,70.0025,1565
11/30/2018 2:41:00 PM,69.9975,70.0125,69.995,70.0025,7508
11/30/2018 2:40:00 PM,69.99,70.0025,69.99,69.9975,6739
11/30/2018 2:39:00 PM,69.98,70.0025,69.98,69.9925,4931
11/30/2018 2:38:00 PM,69.98,69.9825,69.9775,69.98,418
11/30/2018 2:37:00 PM,69.98,69.98,69.975,69.98,475
11/30/2018 2:36:00 PM,69.9825,69.9875,69.975,69.98,671
11/30/2018 2:35:00 PM,69.98,69.99,69.9775,69.9825,616
11/30/2018 2:34:00 PM,69.98,69.985,69.98,69.98,666
11/30/2018 2:33:00 PM,69.975,69.9825,69.975,69.9775,2753
11/30/2018 2:32:00 PM,69.9775,69.98,69.9725,69.975,1136
11/30/2018 2:31:00 PM,69.985,69.9875,69.975,69.9775,1382
11/30/2018 2:30:00 PM,69.985,69.99,69.985,69.985,2644
11/30/2018 2:29:00 PM,69.9875,69.99,69.985,69.985,815
11/30/2018 2:28:00 PM,69.9825,69.9975,69.98,69.9875,1612
11/30/2018 2:27:00 PM,69.9825,69.985,69.98,69.9825,1052
11/30/2018 2:26:00 PM,69.975,69.9825,69.975,69.98,868
11/30/2018 2:25:00 PM,69.9725,69.98,69.9725,69.975,800
11/30/2018 2:24:00 PM,69.98,69.9825,69.97,69.9725,5784
11/30/2018 2:23:00 PM,69.99,69.99,69.9725,69.9775,6450
11/30/2018 2:22:00 PM,69.975,69.995,69.9725,69.9825,9729
11/30/2018 2:21:00 PM,69.9825,69.9875,69.975,69.975,673
11/30/2018 2:20:00 PM,69.9725,69.9875,69.9725,69.9825,1072
11/30/2018 2:19:00 PM,69.975,69.9775,69.9725,69.9725,415
11/30/2018 2:18:00 PM,69.9675,69.9825,69.965,69.975,3888
11/30/2018 2:17:00 PM,69.9475,69.9675,69.9425,69.9675,1919
11/30/2018 2:16:00 PM,69.9425,69.95,69.9425,69.9475,1651
11/30/2018 2:15:00 PM,69.945,69.95,69.94,69.94,268
11/30/2018 2:14:00 PM,69.9525,69.96,69.94,69.945,1826
11/30/2018 2:13:00 PM,69.955,69.9575,69.95,69.9525,2224
11/30/2018 2:12:00 PM,69.94,69.955,69.935,69.955,1262
11/30/2018 2:11:00 PM,69.9475,69.9475,69.9325,69.9375,3110
11/30/2018 2:10:00 PM,69.96,69.96,69.945,69.9475,1384
11/30/2018 2:09:00 PM,69.955,69.9675,69.955,69.96,453
11/30/2018 2:08:00 PM,69.9775,69.9775,69.955,69.955,2350
11/30/2018 2:07:00 PM,69.9725,69.9775,69.97,69.9775,723
11/30/2018 2:06:00 PM,69.9675,69.975,69.965,69.9725,721
11/30/2018 2:05:00 PM,69.97,69.975,69.96,69.9675,400
11/30/2018 2:04:00 PM,69.975,69.9775,69.965,69.97,256
11/30/2018 2:03:00 PM,69.96,69.975,69.9575,69.975,178
11/30/2018 2:02:00 PM,69.9675,69.97,69.96,69.96,414
11/30/2018 2:01:00 PM,69.9775,69.9775,69.9625,69.9675,390
11/30/2018 2:00:00 PM,69.97,69.9775,69.97,69.9775,1673
11/30/2018 1:59:00 PM,69.975,69.98,69.9675,69.97,3196
11/30/2018 1:58:00 PM,69.9525,69.9725,69.9475,69.9725,6593
11/30/2018 1:57:00 PM,69.9475,69.9575,69.945,69.9525,1499
11/30/2018 1:56:00 PM,69.955,69.9575,69.945,69.945,3836
11/30/2018 1:55:00 PM,69.9675,69.9825,69.955,69.955,6940
11/30/2018 1:54:00 PM,69.9675,69.9725,69.965,69.9675,1716
11/30/2018 1:53:00 PM,69.98,69.98,69.9675,69.9675,1913
11/30/2018 1:52:00 PM,69.975,69.98,69.97,69.98,824
11/30/2018 1:51:00 PM,69.9675,69.975,69.965,69.975,1187
11/30/2018 1:50:00 PM,69.97,69.97,69.96,69.9675,4984
11/30/2018 1:49:00 PM,69.9675,69.97,69.9625,69.97,3159
11/30/2018 1:48:00 PM,69.97,69.9775,69.9675,69.9675,812
11/30/2018 1:47:00 PM,69.975,69.98,69.965,69.97,2239
11/30/2018 1:46:00 PM,69.9825,69.99,69.975,69.975,3616
11/30/2018 1:45:00 PM,69.9925,69.9925,69.9775,69.9825,604
11/30/2018 1:44:00 PM,69.9775,69.995,69.9775,69.9925,1427
11/30/2018 1:43:00 PM,69.985,69.995,69.9775,69.9775,3304
11/30/2018 1:42:00 PM,69.99,69.9925,69.98,69.985,1062
11/30/2018 1:41:00 PM,69.9975,69.9975,69.985,69.99,3308
11/30/2018 1:40:00 PM,70,70.005,69.9975,69.9975,1845
11/30/2018 1:39:00 PM,70.0025,70.005,69.9975,70,511
11/30/2018 1:38:00 PM,70.0025,70.01,69.9975,70.0025,4840
11/30/2018 1:37:00 PM,69.99,70.0075,69.99,70.0075,8399
11/30/2018 1:36:00 PM,69.99,70.005,69.99,69.99,4563
11/30/2018 1:35:00 PM,69.985,70.0025,69.985,69.9925,2146
11/30/2018 1:34:00 PM,69.9825,69.9875,69.965,69.985,11993
11/30/2018 1:33:00 PM,70,70,69.98,69.985,12471
11/30/2018 1:32:00 PM,70.0125,70.0175,69.9925,70,7394
11/30/2018 1:31:00 PM,70.0125,70.02,70.0125,70.0125,2319
11/30/2018 1:30:00 PM,70.015,70.02,70.01,70.015,1484
11/30/2018 1:29:00 PM,70.0125,70.0175,70.0075,70.015,425
11/30/2018 1:28:00 PM,70.005,70.0175,70.005,70.0125,1099
11/30/2018 1:27:00 PM,70.01,70.0175,70.005,70.01,2950
11/30/2018 1:26:00 PM,70.0275,70.0275,70.01,70.01,294
11/30/2018 1:25:00 PM,70.0225,70.0275,70.0125,70.0275,1006
11/30/2018 1:24:00 PM,70.0275,70.0325,70.015,70.0225,6251
11/30/2018 1:23:00 PM,70.02,70.0325,70.0175,70.0275,1392
11/30/2018 1:22:00 PM,70.0125,70.02,70.0125,70.02,2819
11/30/2018 1:21:00 PM,70.01,70.0125,69.9975,70.0125,5631
11/30/2018 1:20:00 PM,70.035,70.035,70.0075,70.01,4877
11/30/2018 1:19:00 PM,70.0275,70.04,70.025,70.04,2297
11/30/2018 1:18:00 PM,70.03,70.0375,70.02,70.0275,2001
11/30/2018 1:17:00 PM,70.025,70.0275,70.02,70.0275,352
11/30/2018 1:16:00 PM,70.015,70.025,70.015,70.025,936
11/30/2018 1:15:00 PM,70.015,70.015,70.0075,70.015,436
11/30/2018 1:14:00 PM,70.03,70.03,70.0125,70.0125,1674
11/30/2018 1:13:00 PM,70.04,70.04,70.025,70.03,723
11/30/2018 1:12:00 PM,70.03,70.0425,70.03,70.04,3174
11/30/2018 1:11:00 PM,70.02,70.035,70.02,70.0275,1921
11/30/2018 1:10:00 PM,70.015,70.02,70.01,70.02,2696
11/30/2018 1:09:00 PM,70.015,70.02,70.01,70.015,2994
11/30/2018 1:08:00 PM,70.02,70.0225,70.01,70.015,1602
11/30/2018 1:07:00 PM,70.0175,70.03,70.015,70.02,1893
11/30/2018 1:06:00 PM,70.0125,70.0225,70.01,70.0175,2154
11/30/2018 1:05:00 PM,70.01,70.015,70.005,70.01,1106
11/30/2018 1:04:00 PM,70,70.0125,70,70.0125,2179
11/30/2018 1:03:00 PM,70,70.005,69.995,70,2310
11/30/2018 1:02:00 PM,70.005,70.0075,69.9875,70.0025,8580
11/30/2018 1:01:00 PM,70.0125,70.02,70,70.005,3424
11/30/2018 1:00:00 PM,70.0175,70.0275,70.0125,70.0125,4890
11/30/2018 12:59:00 PM,70.0125,70.0175,70.01,70.0175,2173
11/30/2018 12:58:00 PM,70.0225,70.0275,70.0125,70.0125,1809
11/30/2018 12:57:00 PM,70.025,70.0275,70.02,70.0225,1330
11/30/2018 12:56:00 PM,70.0275,70.035,70.0225,70.0225,6850
11/30/2018 12:55:00 PM,70.04,70.045,70.03,70.03,13359
11/30/2018 12:54:00 PM,70.0225,70.05,70.0225,70.0425,10372
11/30/2018 12:53:00 PM,70.0275,70.0425,70.0125,70.0225,11263
11/30/2018 12:52:00 PM,69.9975,70.02,69.9975,70.02,16419
11/30/2018 12:51:00 PM,69.9775,69.995,69.9775,69.9925,19207
11/30/2018 12:50:00 PM,69.975,69.98,69.9725,69.98,3599
11/30/2018 12:49:00 PM,69.965,69.9775,69.965,69.975,1666
11/30/2018 12:48:00 PM,69.9625,69.97,69.96,69.965,2363
11/30/2018 12:47:00 PM,69.965,69.97,69.9625,69.9625,1276
11/30/2018 12:46:00 PM,69.9675,69.975,69.9575,69.9625,3207
11/30/2018 12:45:00 PM,69.9675,69.97,69.9625,69.9625,3072
11/30/2018 12:44:00 PM,69.97,69.98,69.965,69.9675,8241
11/30/2018 12:43:00 PM,69.9575,69.9725,69.9575,69.97,6162
11/30/2018 12:42:00 PM,69.9475,69.9625,69.9475,69.9575,6594
11/30/2018 12:41:00 PM,69.94,69.9625,69.94,69.9475,9170
11/30/2018 12:40:00 PM,69.9425,69.95,69.9325,69.94,6342
11/30/2018 12:39:00 PM,69.9275,69.9425,69.925,69.9425,10571
11/30/2018 12:38:00 PM,69.9225,69.93,69.915,69.9275,3766
11/30/2018 12:37:00 PM,69.9125,69.9225,69.91,69.9225,5503
11/30/2018 12:36:00 PM,69.905,69.915,69.905,69.9125,1904
11/30/2018 12:35:00 PM,69.9025,69.91,69.9025,69.905,8678
11/30/2018 12:34:00 PM,69.895,69.9025,69.8925,69.9025,3762
11/30/2018 12:33:00 PM,69.8825,69.89,69.8775,69.89,1535
11/30/2018 12:32:00 PM,69.885,69.8875,69.88,69.8825,1056
11/30/2018 12:31:00 PM,69.8875,69.8875,69.8775,69.885,2553
11/30/2018 12:30:00 PM,69.8725,69.8875,69.8725,69.8875,359
11/30/2018 12:29:00 PM,69.875,69.88,69.8725,69.8725,834
11/30/2018 12:28:00 PM,69.87,69.8775,69.87,69.875,734
11/30/2018 12:27:00 PM,69.87,69.87,69.8675,69.87,917
11/30/2018 12:26:00 PM,69.865,69.87,69.86,69.87,1240
11/30/2018 12:25:00 PM,69.87,69.87,69.865,69.865,399
11/30/2018 12:24:00 PM,69.875,69.88,69.86,69.87,3673
11/30/2018 12:23:00 PM,69.8625,69.875,69.8625,69.875,1290
11/30/2018 12:22:00 PM,69.855,69.8725,69.855,69.8625,994
11/30/2018 12:21:00 PM,69.8625,69.865,69.8525,69.855,1925
11/30/2018 12:20:00 PM,69.8625,69.8675,69.8575,69.8625,4439
11/30/2018 12:19:00 PM,69.865,69.8675,69.8625,69.8625,119
11/30/2018 12:18:00 PM,69.855,69.865,69.855,69.865,741
11/30/2018 12:17:00 PM,69.865,69.865,69.855,69.855,2057
11/30/2018 12:16:00 PM,69.875,69.875,69.86,69.865,2115
11/30/2018 12:15:00 PM,69.8775,69.88,69.875,69.875,1054
11/30/2018 12:14:00 PM,69.88,69.8825,69.8775,69.8775,2999
11/30/2018 12:13:00 PM,69.885,69.885,69.88,69.88,734
11/30/2018 12:12:00 PM,69.8825,69.8875,69.88,69.885,1686
11/30/2018 12:11:00 PM,69.8825,69.885,69.875,69.8825,919
11/30/2018 12:10:00 PM,69.8875,69.8875,69.88,69.8825,3732
11/30/2018 12:09:00 PM,69.8775,69.8875,69.8775,69.8875,4899
11/30/2018 12:08:00 PM,69.8775,69.8825,69.875,69.8775,2320
11/30/2018 12:07:00 PM,69.8825,69.8825,69.8725,69.8775,2954
11/30/2018 12:06:00 PM,69.87,69.885,69.87,69.8825,5387
11/30/2018 12:05:00 PM,69.8775,69.8775,69.87,69.87,2084
11/30/2018 12:04:00 PM,69.88,69.8825,69.8775,69.8775,3496
11/30/2018 12:03:00 PM,69.8825,69.885,69.88,69.88,1352
11/30/2018 12:02:00 PM,69.88,69.885,69.88,69.8825,1249
11/30/2018 12:01:00 PM,69.8625,69.88,69.8625,69.88,2367
11/30/2018 12:00:00 PM,69.86,69.8675,69.86,69.8625,101
11/30/2018 11:59:00 AM,69.8675,69.8675,69.86,69.86,750
11/30/2018 11:58:00 AM,69.865,69.87,69.8625,69.8675,2045
11/30/2018 11:57:00 AM,69.8625,69.87,69.8625,69.865,1596
11/30/2018 11:56:00 AM,69.855,69.8625,69.8525,69.8625,494
11/30/2018 11:55:00 AM,69.85,69.8575,69.85,69.855,2897
11/30/2018 11:54:00 AM,69.84,69.85,69.8325,69.85,2095
11/30/2018 11:53:00 AM,69.845,69.8475,69.84,69.84,740
11/30/2018 11:52:00 AM,69.855,69.8575,69.845,69.845,1095
11/30/2018 11:51:00 AM,69.86,69.8625,69.855,69.855,561
11/30/2018 11:50:00 AM,69.8575,69.8575,69.855,69.8575,165
11/30/2018 11:49:00 AM,69.8625,69.865,69.8575,69.8575,686
11/30/2018 11:48:00 AM,69.8625,69.8625,69.8575,69.8625,335
11/30/2018 11:47:00 AM,69.86,69.865,69.8575,69.8625,373
11/30/2018 11:46:00 AM,69.855,69.8625,69.855,69.86,3714
11/30/2018 11:45:00 AM,69.85,69.855,69.8475,69.855,1257
11/30/2018 11:44:00 AM,69.855,69.855,69.845,69.85,4182
11/30/2018 11:43:00 AM,69.8525,69.8525,69.8475,69.85,2470
11/30/2018 11:42:00 AM,69.87,69.87,69.8525,69.8525,10695
11/30/2018 11:41:00 AM,69.875,69.875,69.87,69.87,5140
11/30/2018 11:40:00 AM,69.8675,69.875,69.8675,69.875,9212
