Date,USDINR18DECFUT O,USDINR18DECFUT H,USDINR18DECFUT L,USDINR18DECFUT C,USDINR18DECFUT V
11/29/2018 2:19:00 PM,70.0475,70.0675,70.045,70.0625,4765
11/29/2018 2:18:00 PM,70.055,70.055,70.04,70.0475,2018
11/29/2018 2:17:00 PM,70.065,70.0675,70.035,70.055,18565
11/29/2018 2:16:00 PM,70.0725,70.075,70.0625,70.065,3847
11/29/2018 2:15:00 PM,70.085,70.09,70.07,70.0725,6041
11/29/2018 2:14:00 PM,70.08,70.0875,70.075,70.0875,5096
11/29/2018 2:13:00 PM,70.095,70.095,70.08,70.08,9865
11/29/2018 2:12:00 PM,70.1025,70.11,70.095,70.0975,5452
11/29/2018 2:11:00 PM,70.105,70.1125,70.0975,70.1025,6433
11/29/2018 2:10:00 PM,70.1325,70.1325,70.1025,70.105,2893
11/29/2018 2:09:00 PM,70.1325,70.14,70.13,70.1325,5231
11/29/2018 2:08:00 PM,70.125,70.135,70.1225,70.1325,6428
11/29/2018 2:07:00 PM,70.1175,70.125,70.1175,70.125,3064
11/29/2018 2:06:00 PM,70.12,70.125,70.115,70.1175,2041
11/29/2018 2:05:00 PM,70.1225,70.1275,70.12,70.12,1056
11/29/2018 2:04:00 PM,70.1275,70.1275,70.1225,70.1225,1228
11/29/2018 2:03:00 PM,70.1275,70.13,70.1175,70.1275,3097
11/29/2018 2:02:00 PM,70.1225,70.1325,70.1175,70.13,1781
11/29/2018 2:01:00 PM,70.125,70.1375,70.1225,70.1225,6914
11/29/2018 2:00:00 PM,70.115,70.125,70.1125,70.125,1359
11/29/2018 1:59:00 PM,70.1175,70.12,70.115,70.115,2455
11/29/2018 1:58:00 PM,70.12,70.1225,70.105,70.1175,3252
11/29/2018 1:57:00 PM,70.11,70.13,70.11,70.12,6578
11/29/2018 1:56:00 PM,70.1,70.1125,70.095,70.11,722
11/29/2018 1:55:00 PM,70.09,70.1025,70.09,70.1,1695
11/29/2018 1:54:00 PM,70.08,70.0925,70.075,70.09,2904
11/29/2018 1:53:00 PM,70.07,70.0775,70.0625,70.075,942
11/29/2018 1:52:00 PM,70.07,70.0725,70.065,70.07,1017
11/29/2018 1:51:00 PM,70.06,70.075,70.06,70.0725,2673
11/29/2018 1:50:00 PM,70.0725,70.08,70.0575,70.06,7310
11/29/2018 1:49:00 PM,70.065,70.075,70.06,70.0725,7317
11/29/2018 1:48:00 PM,70.07,70.0725,70.055,70.07,3727
11/29/2018 1:47:00 PM,70.06,70.07,70.0575,70.07,2909
11/29/2018 1:46:00 PM,70.065,70.07,70.0525,70.06,5457
11/29/2018 1:45:00 PM,70.07,70.085,70.0675,70.07,2173
11/29/2018 1:44:00 PM,70.1,70.1,70.07,70.07,2668
11/29/2018 1:43:00 PM,70.105,70.115,70.1025,70.1025,1674
11/29/2018 1:42:00 PM,70.105,70.1075,70.1,70.105,5050
11/29/2018 1:41:00 PM,70.0925,70.1125,70.09,70.1025,2308
11/29/2018 1:40:00 PM,70.1025,70.1025,70.0875,70.0925,1648
11/29/2018 1:39:00 PM,70.0825,70.1025,70.0825,70.1025,1825
11/29/2018 1:38:00 PM,70.095,70.0975,70.07,70.0825,8021
11/29/2018 1:37:00 PM,70.09,70.0975,70.0875,70.095,1745
11/29/2018 1:36:00 PM,70.1075,70.1075,70.085,70.085,3354
11/29/2018 1:35:00 PM,70.1175,70.125,70.1025,70.1075,1208
11/29/2018 1:34:00 PM,70.1,70.12,70.1,70.1175,2383
11/29/2018 1:33:00 PM,70.1175,70.12,70.095,70.1,4107
11/29/2018 1:32:00 PM,70.1175,70.1225,70.11,70.1175,1870
11/29/2018 1:31:00 PM,70.1325,70.1325,70.1175,70.12,9151
11/29/2018 1:30:00 PM,70.125,70.1425,70.125,70.135,7085
11/29/2018 1:29:00 PM,70.1125,70.1225,70.1075,70.12,2312
11/29/2018 1:28:00 PM,70.11,70.1125,70.1075,70.1125,319
11/29/2018 1:27:00 PM,70.115,70.12,70.11,70.11,1825
11/29/2018 1:26:00 PM,70.11,70.12,70.1075,70.115,3819
11/29/2018 1:25:00 PM,70.115,70.1225,70.11,70.11,907
11/29/2018 1:24:00 PM,70.12,70.1275,70.115,70.115,3938
11/29/2018 1:23:00 PM,70.115,70.125,70.11,70.12,6918
11/29/2018 1:22:00 PM,70.115,70.115,70.105,70.115,1607
11/29/2018 1:21:00 PM,70.115,70.1175,70.1075,70.115,959
11/29/2018 1:20:00 PM,70.1175,70.1175,70.11,70.115,2135
11/29/2018 1:19:00 PM,70.105,70.1175,70.105,70.1175,1084
11/29/2018 1:18:00 PM,70.105,70.1075,70.1,70.105,1571
11/29/2018 1:17:00 PM,70.1125,70.1175,70.1,70.105,1813
11/29/2018 1:16:00 PM,70.105,70.1175,70.1025,70.1175,6774
11/29/2018 1:15:00 PM,70.0975,70.105,70.095,70.105,2479
11/29/2018 1:14:00 PM,70.09,70.11,70.09,70.0975,11331
11/29/2018 1:13:00 PM,70.09,70.095,70.09,70.09,3203
11/29/2018 1:12:00 PM,70.08,70.09,70.08,70.09,422
11/29/2018 1:11:00 PM,70.08,70.085,70.0775,70.08,738
11/29/2018 1:10:00 PM,70.07,70.085,70.07,70.08,4137
11/29/2018 1:09:00 PM,70.065,70.0725,70.0575,70.07,4042
11/29/2018 1:08:00 PM,70.07,70.0775,70.065,70.07,1176
11/29/2018 1:07:00 PM,70.0775,70.08,70.07,70.07,1325
11/29/2018 1:06:00 PM,70.055,70.075,70.055,70.075,5806
11/29/2018 1:05:00 PM,70.0775,70.08,70.055,70.055,9518
11/29/2018 1:04:00 PM,70.075,70.0775,70.0625,70.075,4572
11/29/2018 1:03:00 PM,70.09,70.09,70.0625,70.0725,12267
11/29/2018 1:02:00 PM,70.1275,70.1275,70.09,70.09,5466
11/29/2018 1:01:00 PM,70.1325,70.135,70.1225,70.1275,2449
11/29/2018 1:00:00 PM,70.13,70.135,70.1275,70.1325,123
11/29/2018 12:59:00 PM,70.12,70.1325,70.12,70.13,176
11/29/2018 12:58:00 PM,70.1325,70.1325,70.12,70.12,588
11/29/2018 12:57:00 PM,70.14,70.14,70.1325,70.1325,526
11/29/2018 12:56:00 PM,70.12,70.1375,70.1175,70.1375,763
11/29/2018 12:55:00 PM,70.125,70.1275,70.12,70.12,611
11/29/2018 12:54:00 PM,70.135,70.135,70.1225,70.1225,1059
11/29/2018 12:53:00 PM,70.115,70.135,70.115,70.135,223
11/29/2018 12:52:00 PM,70.115,70.1275,70.1125,70.1125,738
11/29/2018 12:51:00 PM,70.1175,70.1225,70.1075,70.1075,4369
11/29/2018 12:50:00 PM,70.12,70.125,70.115,70.1175,2141
11/29/2018 12:49:00 PM,70.1325,70.1325,70.12,70.12,1900
11/29/2018 12:48:00 PM,70.1225,70.135,70.1225,70.135,2011
11/29/2018 12:47:00 PM,70.1175,70.1325,70.1175,70.1225,839
11/29/2018 12:46:00 PM,70.1125,70.1225,70.1125,70.1225,885
11/29/2018 12:45:00 PM,70.1175,70.1225,70.1125,70.1125,1090
11/29/2018 12:44:00 PM,70.12,70.12,70.1025,70.1175,2068
11/29/2018 12:43:00 PM,70.1325,70.1325,70.1175,70.1225,4598
11/29/2018 12:42:00 PM,70.1425,70.15,70.135,70.135,1143
11/29/2018 12:41:00 PM,70.1475,70.15,70.1375,70.1425,1538
11/29/2018 12:40:00 PM,70.155,70.16,70.1475,70.1475,4750
11/29/2018 12:39:00 PM,70.145,70.155,70.145,70.155,1857
11/29/2018 12:38:00 PM,70.15,70.1525,70.145,70.145,258
11/29/2018 12:37:00 PM,70.1525,70.155,70.15,70.15,864
11/29/2018 12:36:00 PM,70.145,70.155,70.135,70.1525,7778
11/29/2018 12:35:00 PM,70.14,70.1475,70.1325,70.145,9322
11/29/2018 12:34:00 PM,70.1275,70.14,70.12,70.14,7865
11/29/2018 12:33:00 PM,70.1225,70.13,70.1175,70.1275,7057
11/29/2018 12:32:00 PM,70.1175,70.125,70.1025,70.125,2706
11/29/2018 12:31:00 PM,70.105,70.1275,70.1025,70.1225,708
11/29/2018 12:30:00 PM,70.12,70.1225,70.1025,70.105,859
11/29/2018 12:29:00 PM,70.105,70.1225,70.1025,70.12,3534
11/29/2018 12:28:00 PM,70.0925,70.105,70.0925,70.105,2715
11/29/2018 12:27:00 PM,70.1075,70.11,70.0925,70.0925,2695
11/29/2018 12:26:00 PM,70.1025,70.115,70.1025,70.1075,2068
11/29/2018 12:25:00 PM,70.1075,70.1125,70.1025,70.105,3070
11/29/2018 12:24:00 PM,70.1075,70.11,70.1,70.1075,5307
11/29/2018 12:23:00 PM,70.13,70.13,70.1075,70.1075,3449
11/29/2018 12:22:00 PM,70.115,70.1375,70.115,70.13,1217
11/29/2018 12:21:00 PM,70.0975,70.1175,70.0975,70.115,1724
11/29/2018 12:20:00 PM,70.1075,70.1075,70.0925,70.0975,6950
11/29/2018 12:19:00 PM,70.115,70.12,70.1,70.1075,13784
11/29/2018 12:18:00 PM,70.125,70.13,70.1125,70.12,4657
11/29/2018 12:17:00 PM,70.1375,70.1375,70.1225,70.125,3215
11/29/2018 12:16:00 PM,70.1325,70.1425,70.1325,70.1375,2756
11/29/2018 12:15:00 PM,70.1325,70.145,70.1325,70.1325,2761
11/29/2018 12:14:00 PM,70.14,70.14,70.125,70.1375,2745
11/29/2018 12:13:00 PM,70.1425,70.1475,70.14,70.14,1259
11/29/2018 12:12:00 PM,70.15,70.1525,70.1375,70.1425,1894
11/29/2018 12:11:00 PM,70.1275,70.1575,70.125,70.155,9268
11/29/2018 12:10:00 PM,70.1375,70.1375,70.125,70.1275,6806
11/29/2018 12:09:00 PM,70.14,70.1425,70.1375,70.14,947
11/29/2018 12:08:00 PM,70.155,70.155,70.14,70.14,3434
11/29/2018 12:07:00 PM,70.15,70.16,70.15,70.155,5635
11/29/2018 12:06:00 PM,70.1425,70.1575,70.1425,70.15,13054
11/29/2018 12:05:00 PM,70.1375,70.1475,70.135,70.1425,6105
11/29/2018 12:04:00 PM,70.14,70.1425,70.135,70.14,2466
11/29/2018 12:03:00 PM,70.135,70.1425,70.135,70.14,6634
11/29/2018 12:02:00 PM,70.13,70.1375,70.125,70.135,3401
11/29/2018 12:01:00 PM,70.1225,70.1325,70.12,70.13,7312
11/29/2018 12:00:00 PM,70.11,70.1275,70.1075,70.1225,18098
11/29/2018 11:59:00 AM,70.105,70.115,70.105,70.11,3544
11/29/2018 11:58:00 AM,70.11,70.11,70.1,70.105,3925
11/29/2018 11:57:00 AM,70.115,70.115,70.1,70.11,1530
11/29/2018 11:56:00 AM,70.1025,70.115,70.1025,70.1125,5085
11/29/2018 11:55:00 AM,70.09,70.105,70.08,70.1025,10463
11/29/2018 11:54:00 AM,70.1075,70.115,70.0875,70.095,9890
11/29/2018 11:53:00 AM,70.11,70.1175,70.1,70.1075,14189
11/29/2018 11:52:00 AM,70.115,70.115,70.095,70.1075,8271
11/29/2018 11:51:00 AM,70.1325,70.1325,70.1025,70.1125,9206
11/29/2018 11:50:00 AM,70.135,70.14,70.13,70.1325,1123
11/29/2018 11:49:00 AM,70.13,70.1425,70.1275,70.135,1667
11/29/2018 11:48:00 AM,70.14,70.1475,70.135,70.135,3830
11/29/2018 11:47:00 AM,70.15,70.1525,70.135,70.14,7224
11/29/2018 11:46:00 AM,70.155,70.1625,70.15,70.15,2514
11/29/2018 11:45:00 AM,70.1625,70.165,70.1525,70.155,8761
11/29/2018 11:44:00 AM,70.16,70.1625,70.15,70.15,6360
11/29/2018 11:43:00 AM,70.1575,70.1675,70.1575,70.16,1277
11/29/2018 11:42:00 AM,70.1675,70.1675,70.155,70.1575,2043
11/29/2018 11:41:00 AM,70.1675,70.175,70.165,70.1675,2268
11/29/2018 11:40:00 AM,70.17,70.1725,70.1625,70.1675,2137
11/29/2018 11:39:00 AM,70.17,70.1725,70.165,70.1725,3063
11/29/2018 11:38:00 AM,70.175,70.1775,70.1675,70.17,1352
11/29/2018 11:37:00 AM,70.17,70.1825,70.17,70.175,5509
11/29/2018 11:36:00 AM,70.155,70.17,70.1525,70.17,3363
11/29/2018 11:35:00 AM,70.15,70.16,70.145,70.155,2575
11/29/2018 11:34:00 AM,70.1525,70.155,70.14,70.15,6684
11/29/2018 11:33:00 AM,70.14,70.155,70.14,70.1525,4952
11/29/2018 11:32:00 AM,70.15,70.1525,70.1375,70.14,1912
11/29/2018 11:31:00 AM,70.15,70.155,70.1325,70.15,6540
11/29/2018 11:30:00 AM,70.1675,70.1675,70.1425,70.15,8666
11/29/2018 11:29:00 AM,70.1625,70.1675,70.15,70.1675,3192
11/29/2018 11:28:00 AM,70.145,70.165,70.1225,70.1625,17931
11/29/2018 11:27:00 AM,70.17,70.175,70.15,70.15,12223
11/29/2018 11:26:00 AM,70.19,70.19,70.17,70.17,6514
11/29/2018 11:25:00 AM,70.2,70.2025,70.1875,70.19,4092
11/29/2018 11:24:00 AM,70.215,70.215,70.2,70.2,8249
11/29/2018 11:23:00 AM,70.2175,70.225,70.215,70.2175,2212
11/29/2018 11:22:00 AM,70.225,70.2275,70.2175,70.2175,2310
11/29/2018 11:21:00 AM,70.23,70.2325,70.22,70.225,888
11/29/2018 11:20:00 AM,70.23,70.23,70.2275,70.23,1312
11/29/2018 11:19:00 AM,70.22,70.23,70.22,70.23,1076
11/29/2018 11:18:00 AM,70.225,70.23,70.2175,70.22,1198
11/29/2018 11:17:00 AM,70.24,70.24,70.22,70.225,1173
11/29/2018 11:16:00 AM,70.2325,70.24,70.2325,70.24,667
11/29/2018 11:15:00 AM,70.24,70.24,70.2325,70.2325,509
11/29/2018 11:14:00 AM,70.225,70.24,70.225,70.24,4063
11/29/2018 11:13:00 AM,70.2375,70.24,70.225,70.225,2687
11/29/2018 11:12:00 AM,70.24,70.24,70.2325,70.235,976
11/29/2018 11:11:00 AM,70.24,70.25,70.24,70.24,1250
11/29/2018 11:10:00 AM,70.2475,70.2475,70.2375,70.24,964
11/29/2018 11:09:00 AM,70.2625,70.2625,70.2475,70.2475,6937
11/29/2018 11:08:00 AM,70.2375,70.265,70.2375,70.2625,4090
11/29/2018 11:07:00 AM,70.2325,70.2375,70.2325,70.2375,822
11/29/2018 11:06:00 AM,70.2375,70.2375,70.2325,70.2325,1809
11/29/2018 11:05:00 AM,70.2375,70.2425,70.2325,70.2375,1336
11/29/2018 11:04:00 AM,70.235,70.2375,70.23,70.2375,2397
11/29/2018 11:03:00 AM,70.24,70.24,70.2325,70.235,755
11/29/2018 11:02:00 AM,70.255,70.255,70.235,70.24,1223
11/29/2018 11:01:00 AM,70.25,70.2575,70.2475,70.2525,4043
11/29/2018 11:00:00 AM,70.2375,70.25,70.235,70.25,1595
11/29/2018 10:59:00 AM,70.2425,70.2425,70.235,70.2375,3370
11/29/2018 10:58:00 AM,70.26,70.26,70.24,70.2475,1083
11/29/2018 10:57:00 AM,70.25,70.26,70.2475,70.26,324
11/29/2018 10:56:00 AM,70.2425,70.2625,70.2425,70.25,3432
11/29/2018 10:55:00 AM,70.245,70.245,70.235,70.2425,3210
11/29/2018 10:54:00 AM,70.2275,70.2525,70.2275,70.2475,4566
11/29/2018 10:53:00 AM,70.2175,70.2275,70.2175,70.2275,1714
11/29/2018 10:52:00 AM,70.2175,70.2175,70.2125,70.2175,1300
11/29/2018 10:51:00 AM,70.2225,70.23,70.215,70.2175,10517
11/29/2018 10:50:00 AM,70.2225,70.2275,70.2175,70.2225,5043
11/29/2018 10:49:00 AM,70.225,70.2275,70.215,70.2225,3744
11/29/2018 10:48:00 AM,70.2175,70.23,70.2175,70.225,3089
11/29/2018 10:47:00 AM,70.2225,70.2225,70.21,70.2175,3309
11/29/2018 10:46:00 AM,70.22,70.225,70.2175,70.2225,4425
11/29/2018 10:45:00 AM,70.225,70.23,70.22,70.22,1046
11/29/2018 10:44:00 AM,70.2275,70.235,70.22,70.22,2850
11/29/2018 10:43:00 AM,70.235,70.2375,70.225,70.2275,1414
11/29/2018 10:42:00 AM,70.2425,70.2475,70.2325,70.235,1992
11/29/2018 10:41:00 AM,70.2325,70.2425,70.2275,70.2425,1276
11/29/2018 10:40:00 AM,70.2325,70.2325,70.22,70.2325,1455
11/29/2018 10:39:00 AM,70.2275,70.235,70.2175,70.2325,2633
11/29/2018 10:38:00 AM,70.2225,70.2275,70.21,70.2275,2649
11/29/2018 10:37:00 AM,70.22,70.23,70.2175,70.2225,3066
11/29/2018 10:36:00 AM,70.2375,70.2375,70.215,70.2175,2621
11/29/2018 10:35:00 AM,70.245,70.2475,70.2375,70.2375,2154
11/29/2018 10:34:00 AM,70.2375,70.2525,70.235,70.245,4987
11/29/2018 10:33:00 AM,70.22,70.2425,70.22,70.2425,2807
11/29/2018 10:32:00 AM,70.225,70.2375,70.2175,70.22,3027
11/29/2018 10:31:00 AM,70.2275,70.235,70.2275,70.2275,1340
11/29/2018 10:30:00 AM,70.2175,70.23,70.2125,70.2275,4733
11/29/2018 10:29:00 AM,70.215,70.22,70.1975,70.215,8299
11/29/2018 10:28:00 AM,70.24,70.24,70.21,70.215,2950
11/29/2018 10:27:00 AM,70.2475,70.2475,70.24,70.245,7270
11/29/2018 10:26:00 AM,70.24,70.25,70.24,70.2475,2404
11/29/2018 10:25:00 AM,70.24,70.24,70.2325,70.24,558
11/29/2018 10:24:00 AM,70.235,70.245,70.23,70.24,3708
11/29/2018 10:23:00 AM,70.2375,70.25,70.2325,70.235,6061
11/29/2018 10:22:00 AM,70.25,70.25,70.2375,70.2375,2958
11/29/2018 10:21:00 AM,70.2475,70.2575,70.245,70.25,6223
11/29/2018 10:20:00 AM,70.235,70.25,70.235,70.245,5067
11/29/2018 10:19:00 AM,70.215,70.235,70.2125,70.235,711
11/29/2018 10:18:00 AM,70.2275,70.235,70.2125,70.2125,4280
11/29/2018 10:17:00 AM,70.225,70.23,70.2225,70.2275,1750
11/29/2018 10:16:00 AM,70.2275,70.23,70.225,70.225,1014
11/29/2018 10:15:00 AM,70.2375,70.2375,70.215,70.2225,4591
11/29/2018 10:14:00 AM,70.2325,70.2375,70.23,70.2375,2683
11/29/2018 10:13:00 AM,70.2275,70.2325,70.2175,70.2325,2599
11/29/2018 10:12:00 AM,70.2275,70.235,70.225,70.2275,3418
11/29/2018 10:11:00 AM,70.22,70.23,70.22,70.225,1885
11/29/2018 10:10:00 AM,70.235,70.235,70.205,70.22,6765
11/29/2018 10:09:00 AM,70.2225,70.24,70.2225,70.24,10399
11/29/2018 10:08:00 AM,70.2025,70.225,70.19,70.225,12141
11/29/2018 10:07:00 AM,70.19,70.2,70.1875,70.2,2213
11/29/2018 10:06:00 AM,70.195,70.1975,70.185,70.19,2791
11/29/2018 10:05:00 AM,70.1775,70.195,70.1775,70.195,2104
11/29/2018 10:04:00 AM,70.175,70.1825,70.165,70.1775,2863
11/29/2018 10:03:00 AM,70.1675,70.1825,70.165,70.18,3818
11/29/2018 10:02:00 AM,70.18,70.18,70.16,70.17,6607
11/29/2018 10:01:00 AM,70.1575,70.1825,70.1525,70.18,3500
11/29/2018 10:00:00 AM,70.19,70.1925,70.1575,70.1575,15882
11/29/2018 9:59:00 AM,70.19,70.195,70.18,70.19,7093
11/29/2018 9:58:00 AM,70.1975,70.1975,70.1825,70.195,10704
11/29/2018 9:57:00 AM,70.18,70.195,70.1625,70.1925,10627
11/29/2018 9:56:00 AM,70.215,70.215,70.145,70.175,47974
11/29/2018 9:55:00 AM,70.235,70.24,70.205,70.2175,23194
11/29/2018 9:54:00 AM,70.26,70.2675,70.23,70.235,26351
11/29/2018 9:53:00 AM,70.29,70.2975,70.2725,70.2775,8917
11/29/2018 9:52:00 AM,70.2875,70.2925,70.28,70.29,2240
11/29/2018 9:51:00 AM,70.29,70.29,70.28,70.2875,6450
11/29/2018 9:50:00 AM,70.2975,70.3025,70.285,70.2875,5128
11/29/2018 9:49:00 AM,70.32,70.32,70.285,70.2975,4557
11/29/2018 9:48:00 AM,70.3425,70.3425,70.315,70.315,6704
11/29/2018 9:47:00 AM,70.335,70.3425,70.335,70.3425,1197
11/29/2018 9:46:00 AM,70.3325,70.335,70.33,70.335,1159
11/29/2018 9:45:00 AM,70.3275,70.3325,70.32,70.3325,4235
11/29/2018 9:44:00 AM,70.345,70.345,70.3225,70.325,8023
11/29/2018 9:43:00 AM,70.34,70.35,70.34,70.34,2820
11/29/2018 9:42:00 AM,70.3375,70.345,70.335,70.34,1585
11/29/2018 9:41:00 AM,70.3425,70.3475,70.3375,70.3375,3105
11/29/2018 9:40:00 AM,70.335,70.3425,70.3325,70.3425,2453
11/29/2018 9:39:00 AM,70.3225,70.335,70.32,70.335,2083
11/29/2018 9:38:00 AM,70.325,70.3275,70.32,70.3225,1845
11/29/2018 9:37:00 AM,70.3275,70.33,70.325,70.3275,1377
11/29/2018 9:36:00 AM,70.325,70.3325,70.325,70.3275,2506
11/29/2018 9:35:00 AM,70.3225,70.3275,70.3175,70.325,1964
11/29/2018 9:34:00 AM,70.32,70.325,70.3175,70.32,2760
11/29/2018 9:33:00 AM,70.3125,70.3275,70.3125,70.32,3958
11/29/2018 9:32:00 AM,70.3025,70.315,70.3025,70.3125,3329
11/29/2018 9:31:00 AM,70.295,70.305,70.2925,70.305,4908
11/29/2018 9:30:00 AM,70.2975,70.2975,70.29,70.295,4591
11/29/2018 9:29:00 AM,70.285,70.2975,70.285,70.295,12105
11/29/2018 9:28:00 AM,70.285,70.2875,70.28,70.2875,9608
11/29/2018 9:27:00 AM,70.3025,70.3025,70.285,70.29,8083
11/29/2018 9:26:00 AM,70.305,70.31,70.3,70.3025,2576
11/29/2018 9:25:00 AM,70.3225,70.325,70.3,70.3025,6036
11/29/2018 9:24:00 AM,70.3275,70.335,70.3175,70.3225,6361
11/29/2018 9:23:00 AM,70.34,70.34,70.32,70.33,8166
11/29/2018 9:22:00 AM,70.335,70.34,70.3325,70.34,4846
11/29/2018 9:21:00 AM,70.335,70.335,70.33,70.335,5703
11/29/2018 9:20:00 AM,70.35,70.35,70.3325,70.3325,7050
11/29/2018 9:19:00 AM,70.3475,70.355,70.34,70.35,6184
11/29/2018 9:18:00 AM,70.3525,70.355,70.35,70.35,2156
11/29/2018 9:17:00 AM,70.355,70.3625,70.35,70.35,5321
11/29/2018 9:16:00 AM,70.355,70.3575,70.34,70.355,5421
11/29/2018 9:15:00 AM,70.3325,70.3575,70.33,70.355,3248
11/29/2018 9:14:00 AM,70.3475,70.3475,70.33,70.33,9014
11/29/2018 9:13:00 AM,70.335,70.3575,70.335,70.3475,9081
11/29/2018 9:12:00 AM,70.3375,70.3525,70.3325,70.335,9346
11/29/2018 9:11:00 AM,70.35,70.355,70.3325,70.335,7230
11/29/2018 9:10:00 AM,70.3625,70.365,70.34,70.3475,7480
11/29/2018 9:09:00 AM,70.32,70.3675,70.32,70.365,24998
11/29/2018 9:08:00 AM,70.3075,70.3275,70.3075,70.32,7613
11/29/2018 9:07:00 AM,70.32,70.32,70.295,70.3075,11704
11/29/2018 9:06:00 AM,70.3125,70.3275,70.3125,70.3175,14028
11/29/2018 9:05:00 AM,70.315,70.3225,70.3025,70.3125,17065
11/29/2018 9:04:00 AM,70.305,70.315,70.3025,70.3125,12082
11/29/2018 9:03:00 AM,70.29,70.3075,70.2875,70.305,20553
11/29/2018 9:02:00 AM,70.2725,70.305,70.27,70.2975,23562
11/29/2018 9:01:00 AM,70.3175,70.325,70.2725,70.275,35730
11/29/2018 9:00:00 AM,70.4275,70.4275,70.315,70.32,46080
